county_name,administered_count,administered_count_change,administered_count_roll_avg,allocated_doses,persons_fully_vaccinated,persons_fully_vaccinated_change,report_date,population,pct_vaccinated_population,longitude,latitude,l_h_d_reported_inventory,community_reported_inventory,total_reported_inventory,inventory_report_date,update_date,administered_doses_per_100k
Coles,11190,1340,275.0,950,3732,1249,2021-02-25,50885,0.0733418492679571,-88.2461,39.556,0,990,990,2021-03-04T00:00:00,2021-02-25,21990.76348629262
Coles,11809,619,345.0,950,4330,598,2021-02-26,50885,0.0850938390488356,-88.2461,39.556,0,990,990,2021-03-04T00:00:00,2021-02-26,23207.23199371131
Coles,11837,28,348.0,950,4338,8,2021-02-27,50885,0.0852510563034293,-88.2461,39.556,0,990,990,2021-03-04T00:00:00,2021-02-27,23262.258032819103
Coles,11861,24,348.0,950,4339,1,2021-02-28,50885,0.0852707084602535,-88.2461,39.556,0,990,990,2021-03-04T00:00:00,2021-02-28,23309.423209197208
Coles,12173,312,363.0,950,4361,22,2021-03-01,50885,0.0857030559103861,-88.2461,39.556,0,990,990,2021-03-04T00:00:00,2021-03-01,23922.570502112605
Coles,12198,25,365.0,950,4366,5,2021-03-02,50885,0.0858013166945072,-88.2461,39.556,0,990,990,2021-03-04T00:00:00,2021-03-02,23971.700894173136
Coles,13099,901,464.0,950,5167,801,2021-03-03,50885,0.1015426943107005,-88.2461,39.556,0,990,990,2021-03-04T00:00:00,2021-03-03,25742.36022403459
Coles,13626,527,348.0,950,5274,107,2021-03-04,50885,0.1036454750908912,-88.2461,39.556,0,990,990,2021-03-04T00:00:00,2021-03-04,26778.02888867053
Cook,53,53,8.0,2485,0,0,2020-12-16,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2020-12-16,2.1418477033128727
Cook,1128,1075,161.0,23530,0,0,2020-12-17,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2020-12-17,45.584985081828684
Cook,4990,3862,713.0,23530,0,0,2020-12-18,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2020-12-18,201.6569818779478
Cook,8379,3389,1197.0,23530,0,0,2020-12-19,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2020-12-19,338.61399822751997
Cook,9962,1583,1423.0,23530,0,0,2020-12-20,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2020-12-20,402.58654378118564
Cook,13359,3397,1908.0,23530,0,0,2020-12-21,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2020-12-21,539.8668578972956
Cook,15442,2083,2206.0,23530,0,0,2020-12-22,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2020-12-22,624.0455138595731
Cook,17634,2192,2512.0,23530,0,0,2020-12-23,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2020-12-23,712.6291018909282
Cook,18563,929,2491.0,23530,0,0,2020-12-24,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2020-12-24,750.1720550301293
Cook,18773,210,1969.0,23530,0,0,2020-12-25,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2020-12-25,758.6586214017464
Cook,18892,119,1502.0,0,0,0,2020-12-26,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2020-12-26,763.4676756789961
Cook,19030,138,1295.0,23530,0,0,2020-12-27,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2020-12-27,769.044562151773
Cook,19463,433,872.0,23530,0,0,2020-12-28,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2020-12-28,786.5430537656309
Cook,22335,2872,985.0,23530,0,0,2020-12-29,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2020-12-29,902.6069519526983
Cook,25818,3483,1169.0,23530,0,0,2020-12-30,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2020-12-30,1043.3627170590894
Cook,28439,2621,1411.0,23530,0,0,2020-12-31,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2020-12-31,1149.2831478210337
Cook,29195,756,1489.0,23530,0,0,2021-01-01,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-01,1179.834786758855
Cook,29969,774,1582.0,23530,0,0,2021-01-02,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-02,1211.1138456713863
Cook,30561,592,1647.0,23530,0,0,2021-01-03,2474499,0.0,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-03,1235.037880395183
Cook,33331,2770,1981.0,23530,13,13,2021-01-04,2474499,5.253588706239122e-06,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-04,1346.9797320588937
Cook,37178,3847,2120.0,23530,71,58,2021-01-05,2474499,2.869267678022905e-05,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-05,1502.4455455427544
Cook,40259,3081,2063.0,23530,349,278,2021-01-06,2474499,0.0001410386506521,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-06,1626.9555978806216
Cook,45037,4778,2371.0,23530,3064,2715,2021-01-07,2474499,0.0012382304458397,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-07,1820.0451889453177
Cook,52087,7050,3270.0,23530,6946,3882,2021-01-08,2474499,0.0028070328579643,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-08,2104.951345706747
Cook,56528,4441,3794.0,23530,9730,2784,2021-01-09,2474499,0.0039321090855158,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-09,2284.422018356039
Cook,59147,2619,4084.0,23530,11074,1344,2021-01-10,2474499,0.0044752493332993,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-10,2390.2616246763487
Cook,62974,3827,4235.0,23530,13818,2744,2021-01-11,2474499,0.005584160672524,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-11,2544.919193743865
Cook,70201,7227,4718.0,23530,16653,2835,2021-01-12,2474499,0.0067298471326923,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-12,2836.978313589943
Cook,75600,5399,5049.0,23530,18570,1917,2021-01-13,2474499,0.0075045494057584,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-13,3055.1638937821353
Cook,82288,6688,5322.0,23530,21102,2532,2021-01-14,2474499,0.0085277868368506,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-14,3325.44082660773
Cook,86337,4049,4893.0,23530,21432,330,2021-01-15,2474499,0.0086611471655474,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-15,3489.0699086966697
Cook,89207,2870,4668.0,23530,21620,188,2021-01-16,2474499,0.0087371221406838,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-16,3605.0529824421023
Cook,90919,1712,4539.0,23530,21702,82,2021-01-17,2474499,0.0087702601617539,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-17,3674.23870448119
Cook,92669,1750,4242.0,23530,22194,492,2021-01-18,2474499,0.0089690882881746,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-18,3744.960090911332
Cook,97044,4375,3835.0,23530,23059,865,2021-01-19,2474499,0.0093186539982436,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-19,3921.763556986687
Cook,102242,5198,3806.0,23530,24639,1580,2021-01-20,2474499,0.0099571670871558,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-20,4131.826280794618
Cook,109011,6769,3818.0,23530,26334,1695,2021-01-21,2474499,0.0106421542300077,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-21,4405.376603506407
Cook,115731,6720,4199.0,23530,27307,973,2021-01-22,2474499,0.0110353651385593,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-22,4676.946727398152
Cook,120151,4420,4421.0,23530,27563,256,2021-01-23,2474499,0.0111388204238514,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-23,4855.568743410282
Cook,122564,2413,4521.0,23530,27931,368,2021-01-24,2474499,0.0112875373964588,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-24,4953.083432242244
Cook,128536,5972,5124.0,23530,29281,1350,2021-01-25,2474499,0.0118331023774913,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-25,5194.4252149627055
Cook,136532,7996,5641.0,23530,31494,2213,2021-01-26,2474499,0.0127274248241765,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-26,5517.561332617229
Cook,145710,9178,6210.0,23530,34583,3089,2021-01-27,2474499,0.0139757583252205,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-27,5888.46469527771
Cook,156096,10386,6726.0,23530,37483,2900,2021-01-28,2474499,0.01514771272892,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-28,6308.1860206854
Cook,167467,11371,7391.0,23530,40111,2628,2021-01-29,2474499,0.0162097458919967,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-29,6767.713383598054
Cook,174677,7210,7789.0,23530,41208,1097,2021-01-30,2474499,0.0166530679543616,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-30,7059.0854956902385
Cook,177625,2948,7866.0,23530,42041,833,2021-01-31,2474499,0.0169897017537691,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-01-31,7178.220722659415
Cook,184848,7223,8045.0,23530,43796,1755,2021-02-01,2474499,0.0176989362291114,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-01,7470.118193622225
Cook,196297,11449,8538.0,23530,46613,2817,2021-02-02,2474499,0.0188373484895326,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-02,7932.797709758623
Cook,207095,10798,8769.0,23530,48428,1815,2021-02-03,2474499,0.0195708302973652,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-03,8369.168870143007
Cook,221100,14005,9286.0,23530,51199,2771,2021-02-04,2474499,0.0206906529362105,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-04,8935.14202268823
Cook,232105,11005,9234.0,23530,53207,2008,2021-02-05,2474499,0.0215021303302203,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-05,9379.87851278178
Cook,242374,10269,9671.0,23530,55111,1904,2021-02-06,2474499,0.0222715790145803,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-06,9794.871608353853
Cook,245602,3228,9711.0,23530,55569,458,2021-02-07,2474499,0.0224566669859232,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-07,9925.32225715185
Cook,258598,12996,10536.0,23530,58001,2432,2021-02-08,2474499,0.0234394921961981,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-08,10450.519478892495
Cook,270056,11458,10537.0,23530,60185,2184,2021-02-09,2474499,0.0243220950988462,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-09,10913.56270501625
Cook,282909,12853,10831.0,23530,63533,3348,2021-02-10,2474499,0.0256750962518069,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-10,11432.980979180029
Cook,302201,19292,11586.0,23530,69102,5569,2021-02-11,2474499,0.0279256528291181,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-11,12212.613543185915
Cook,316787,14586,12097.0,23530,72988,3886,2021-02-12,2474499,0.0294960717300754,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-12,12802.066196025944
Cook,328049,11262,12239.0,23530,75462,2474,2021-02-13,2474499,0.0304958700730935,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-13,13257.18862686952
Cook,336025,7976,12918.0,23530,77133,1671,2021-02-14,2474499,0.0311711582829493,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-14,13579.5165001077
Cook,345310,9285,12387.0,23530,78474,1341,2021-02-15,2474499,0.0317130861641083,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-15,13954.743970395622
Cook,351631,6321,11654.0,23530,80475,2001,2021-02-16,2474499,0.032521734702661,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-16,14210.189618181295
Cook,366762,15131,11979.0,23530,85530,5055,2021-02-17,2474499,0.0345645724649716,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-17,14821.666931366713
Cook,383943,17181,11677.0,23530,92131,6601,2021-02-18,2474499,0.0372321831611166,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-18,15515.98929722744
Cook,397801,13858,11573.0,23530,97949,5818,2021-02-19,2474499,0.0395833661682627,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-19,16076.02185331253
Cook,400253,2452,10315.0,23530,99157,1208,2021-02-20,2474499,0.0400715457957348,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-20,16175.112618756362
Cook,411812,11559,10827.0,23530,104509,5352,2021-02-21,2474499,0.0422344078538726,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-21,16642.237479182655
Cook,419713,7901,10629.0,23530,108484,3975,2021-02-22,2474499,0.0438407936313572,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-22,16961.53443585954
Cook,431655,11942,11432.0,23530,114859,6375,2021-02-23,2474499,0.0464170727084553,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-23,17444.137176858832
Cook,463249,31594,13784.0,23530,126932,12073,2021-02-24,2474499,0.0512960401277187,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-24,18720.920881358204
Cook,481146,17897,13886.0,23530,135378,8446,2021-02-25,2474499,0.0547092562979415,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-25,19444.178397324064
Cook,496311,15165,14073.0,23530,143736,8358,2021-02-26,2474499,0.0580869097138451,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-26,20057.029726017267
Cook,514465,18154,16316.0,23530,153453,9717,2021-02-27,2474499,0.0620137652106547,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-27,20790.673182733153
Cook,525226,10761,16202.0,23530,157948,4495,2021-02-28,2474499,0.0638302945363889,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-02-28,21225.549090947297
Cook,537148,11922,16776.0,23530,163913,5965,2021-03-01,2474499,0.0662408835081364,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-03-01,21707.343587530242
Cook,552543,15395,17270.0,23530,171512,7599,2021-03-02,2474499,0.0693118081680372,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-03-02,22329.489727011405
Cook,570997,18454,15393.0,23530,180215,8703,2021-03-03,2474499,0.0728288837457602,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-03-03,23075.25684997246
Cook,599747,28750,16943.0,23530,196527,16312,2021-03-04,2474499,0.0794209252054658,-87.963759,42.050784,18584,36286,54870,2021-03-04T00:00:00,2021-03-04,24237.10819846765
Crawford,1,1,0.0,0,0,0,2020-12-17,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2020-12-17,5.317169139150316
Crawford,1,0,0.0,0,0,0,2020-12-18,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2020-12-18,5.317169139150316
Crawford,1,0,0.0,0,0,0,2020-12-19,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2020-12-19,5.317169139150316
Crawford,1,0,0.0,0,0,0,2020-12-20,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2020-12-20,5.317169139150316
Crawford,1,0,0.0,0,0,0,2020-12-21,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2020-12-21,5.317169139150316
Crawford,1,0,0.0,0,0,0,2020-12-22,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2020-12-22,5.317169139150316
Crawford,1,0,0.0,0,0,0,2020-12-23,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2020-12-23,5.317169139150316
Crawford,2,1,0.0,0,0,0,2020-12-24,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2020-12-24,10.634338278300632
Crawford,2,0,0.0,0,0,0,2020-12-25,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2020-12-25,10.634338278300632
Crawford,3,1,0.0,0,0,0,2020-12-26,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2020-12-26,15.95150741745095
Crawford,46,43,6.0,0,0,0,2020-12-27,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2020-12-27,244.58978040091455
Crawford,86,40,12.0,0,0,0,2020-12-28,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2020-12-28,457.2765459669272
Crawford,120,34,17.0,0,0,0,2020-12-29,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2020-12-29,638.060296698038
Crawford,155,35,22.0,0,0,0,2020-12-30,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2020-12-30,824.1612165682991
Crawford,204,49,29.0,0,0,0,2020-12-31,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2020-12-31,1084.7025043866647
Crawford,205,1,29.0,0,0,0,2021-01-01,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-01,1090.0196735258148
Crawford,266,61,38.0,0,0,0,2021-01-02,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-02,1414.366991013984
Crawford,266,0,31.0,0,0,0,2021-01-03,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-03,1414.366991013984
Crawford,267,1,26.0,0,0,0,2021-01-04,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-04,1419.6841601531346
Crawford,267,0,21.0,0,0,0,2021-01-05,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-05,1419.6841601531346
Crawford,271,4,17.0,0,0,0,2021-01-06,18807,0.0,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-06,1440.9528367097357
Crawford,307,36,15.0,0,1,1,2021-01-07,18807,5.317169139150316e-05,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-07,1632.3709257191472
Crawford,319,12,16.0,0,1,0,2021-01-08,18807,5.317169139150316e-05,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-08,1696.1769553889508
Crawford,321,2,8.0,0,2,1,2021-01-09,18807,0.000106343382783,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-09,1706.8112936672517
Crawford,321,0,8.0,0,2,0,2021-01-10,18807,0.000106343382783,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-10,1706.8112936672517
Crawford,326,5,8.0,0,2,0,2021-01-11,18807,0.000106343382783,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-11,1733.3971393630031
Crawford,327,1,9.0,0,2,0,2021-01-12,18807,0.000106343382783,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-12,1738.7143085021535
Crawford,327,0,8.0,0,2,0,2021-01-13,18807,0.000106343382783,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-13,1738.7143085021535
Crawford,335,8,4.0,0,2,0,2021-01-14,18807,0.000106343382783,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-14,1781.251661615356
Crawford,419,84,14.0,0,2,0,2021-01-15,18807,0.000106343382783,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-15,2227.8938693039827
Crawford,519,100,28.0,0,2,0,2021-01-16,18807,0.000106343382783,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-16,2759.610783219014
Crawford,521,2,29.0,0,2,0,2021-01-17,18807,0.000106343382783,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-17,2770.245121497315
Crawford,524,3,28.0,0,2,0,2021-01-18,18807,0.000106343382783,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-18,2786.196628914766
Crawford,533,9,29.0,0,2,0,2021-01-19,18807,0.000106343382783,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-19,2834.051151167119
Crawford,536,3,30.0,0,2,0,2021-01-20,18807,0.000106343382783,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-20,2850.0026585845694
Crawford,570,34,34.0,0,3,1,2021-01-21,18807,0.0001595150741745,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-21,3030.7864093156804
Crawford,610,40,27.0,0,3,0,2021-01-22,18807,0.0001595150741745,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-22,3243.4731748816926
Crawford,610,0,13.0,0,3,0,2021-01-23,18807,0.0001595150741745,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-23,3243.4731748816926
Crawford,610,0,13.0,0,3,0,2021-01-24,18807,0.0001595150741745,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-24,3243.4731748816926
Crawford,648,38,18.0,0,41,38,2021-01-25,18807,0.0021800393470516,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-25,3445.5256021694054
Crawford,663,15,19.0,0,44,3,2021-01-26,18807,0.0023395544212261,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-26,3525.2831392566595
Crawford,807,144,39.0,0,113,69,2021-01-27,18807,0.0060084011272398,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-27,4290.955495294305
Crawford,847,40,40.0,0,131,18,2021-01-28,18807,0.0069654915722869,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-28,4503.642260860318
Crawford,1007,160,57.0,0,226,95,2021-01-29,18807,0.0120168022544797,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-29,5354.389323124368
Crawford,1392,385,112.0,0,261,35,2021-01-30,18807,0.0138778114531823,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-30,7401.49944169724
Crawford,1545,153,134.0,0,291,30,2021-01-31,18807,0.0154729621949274,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-01-31,8215.026319987239
Crawford,1550,5,129.0,0,291,0,2021-02-01,18807,0.0154729621949274,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-01,8241.612165682991
Crawford,1576,26,130.0,0,291,0,2021-02-02,18807,0.0154729621949274,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-02,8379.858563300899
Crawford,1817,241,144.0,0,294,3,2021-02-03,18807,0.0156324772691019,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-03,9661.296325836125
Crawford,1904,87,151.0,0,343,49,2021-02-04,18807,0.0182378901472855,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-04,10123.890040942202
Crawford,1982,78,139.0,0,347,4,2021-02-05,18807,0.0184505769128515,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-05,10538.629233795926
Crawford,1984,2,85.0,0,349,2,2021-02-06,18807,0.0185569202956346,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-06,10549.263572074227
Crawford,1985,1,63.0,0,350,1,2021-02-07,18807,0.0186100919870261,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-07,10554.580741213378
Crawford,2078,93,75.0,0,350,0,2021-02-08,18807,0.0186100919870261,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-08,11049.077471154358
Crawford,2090,12,73.0,0,351,1,2021-02-09,18807,0.0186632636784176,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-09,11112.88350082416
Crawford,2140,50,46.0,0,401,50,2021-02-10,18807,0.0213218482479927,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-10,11378.741957781676
Crawford,2346,206,63.0,0,402,1,2021-02-11,18807,0.0213750199393842,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-11,12474.078800446641
Crawford,2376,30,56.0,0,425,23,2021-02-12,18807,0.0225979688413888,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-12,12633.593874621152
Crawford,2578,202,85.0,0,470,45,2021-02-13,18807,0.0249906949540064,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-13,13707.662040729516
Crawford,3209,631,175.0,0,528,58,2021-02-14,18807,0.0280746530547136,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-14,17062.795767533364
Crawford,3475,266,200.0,0,528,0,2021-02-15,18807,0.0280746530547136,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-15,18477.16275854735
Crawford,3477,2,198.0,0,528,0,2021-02-16,18807,0.0280746530547136,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-16,18487.797096825652
Crawford,3490,13,193.0,0,529,1,2021-02-17,18807,0.0281278247461051,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-17,18556.920295634605
Crawford,3590,100,178.0,0,550,21,2021-02-18,18807,0.0292444302653267,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-18,19088.637209549637
Crawford,3749,159,196.0,0,553,3,2021-02-19,18807,0.0294039453395012,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-19,19934.067102674537
Crawford,3750,1,167.0,0,554,1,2021-02-20,18807,0.0294571170308927,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-20,19939.384271813688
Crawford,3756,6,78.0,0,555,1,2021-02-21,18807,0.0295102887222842,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-21,19971.28728664859
Crawford,3759,3,41.0,0,555,0,2021-02-22,18807,0.0295102887222842,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-22,19987.23879406604
Crawford,3759,0,40.0,0,555,0,2021-02-23,18807,0.0295102887222842,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-23,19987.23879406604
Crawford,3774,15,41.0,0,568,13,2021-02-24,18807,0.0302015207103737,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-24,20066.996331153296
Crawford,3895,121,44.0,0,674,106,2021-02-25,18807,0.0358377199978731,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-25,20710.373796990483
Crawford,3981,86,33.0,0,754,80,2021-02-26,18807,0.0400914553091933,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-26,21167.650342957408
Crawford,4172,191,60.0,0,917,163,2021-02-27,18807,0.0487584410060084,-87.7763,39.05,1030,0,1030,2021-03-04T00:00:00,2021-02-27,22183.229648535118
