county_name,administered_count,administered_count_change,administered_count_roll_avg,allocated_doses,persons_fully_vaccinated,persons_fully_vaccinated_change,report_date,population,pct_vaccinated_population,longitude,latitude,l_h_d_reported_inventory,community_reported_inventory,total_reported_inventory,inventory_report_date,administered_doses_per_100k
Champaign,88008,319,1541.0,920,37587,253,2021-03-07,209983,17.90002047784821,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,41911.96430187206
Champaign,88799,791,1367.0,920,38201,614,2021-03-08,209983,18.192425101079614,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,42288.66146307082
Champaign,90020,1221,1252.0,920,38471,270,2021-03-09,209983,18.32100693865694,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,42870.13710633718
Champaign,91640,1620,1223.0,920,39578,1107,2021-03-10,209983,18.848192472723984,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,43641.628131801146
Champaign,91925,285,974.0,920,39684,106,2021-03-11,209983,18.898672749698786,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,43777.35340479943
Champaign,92925,1000,929.0,920,40305,621,2021-03-12,209983,19.194410976126637,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,44253.582432863615
Champaign,93504,579,831.0,920,40702,397,2021-03-13,209983,19.38347390026812,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,44529.31904011277
Champaign,94476,972,924.0,920,41578,876,2021-03-14,209983,19.800650528852334,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,44992.21365539115
Champaign,96030,1554,1033.0,920,42341,763,2021-03-15,209983,20.1640132772653,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,45732.27356500288
Champaign,97557,1527,1077.0,920,43558,1217,2021-03-16,209983,20.743584004419404,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,46459.47529085688
Champaign,98905,1348,1038.0,920,44283,725,2021-03-17,209983,21.088850049765934,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,47101.43202068739
Champaign,101280,2375,1336.0,920,45079,796,2021-03-18,209983,21.467928356105016,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,48232.47596233981
Champaign,103562,2282,1520.0,920,46061,982,2021-03-19,209983,21.93558526166404,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,49319.23060438226
Champaign,104318,756,1545.0,920,46383,322,2021-03-20,209983,22.088931008700705,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,49679.25974959877
Champaign,104624,306,1450.0,920,46541,158,2021-03-21,209983,22.164175195134845,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,49824.985832186416
Champaign,105897,1273,1410.0,920,46951,410,2021-03-22,209983,22.359429096641158,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,50431.22538491211
Champaign,107128,1231,1367.0,920,47631,680,2021-03-23,209983,22.6832648357248,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,51017.46331845911
Champaign,108619,1491,1388.0,920,47879,248,2021-03-24,209983,22.80136963468471,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,51727.520799302794
Champaign,110556,1937,1325.0,920,48138,259,2021-03-25,209983,22.924712952953335,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,52649.97642666312
Champaign,111896,1340,1191.0,920,48476,338,2021-03-26,209983,23.085678364439026,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,53288.12332426911
Champaign,112382,486,1152.0,920,48691,215,2021-03-27,209983,23.188067605472824,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,53519.5706319083
Champaign,112512,130,1127.0,920,48784,93,2021-03-28,209983,23.232356905082792,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,53581.480405556635
Champaign,113676,1164,1111.0,920,48907,123,2021-03-29,209983,23.290933075534685,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,54135.81099422334
Champaign,115303,1627,1168.0,920,49128,221,2021-03-30,209983,23.39617969073687,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,54910.635622883754
Champaign,116923,1620,1186.0,920,49726,598,2021-03-31,209983,23.680964649519247,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,55682.126648347716
Champaign,118602,1679,1149.0,920,50066,340,2021-04-01,209983,23.842882519061067,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,56481.715186467474
Champaign,119911,1309,1145.0,920,50431,365,2021-04-02,209983,24.016706114304494,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,57105.09898420348
Champaign,121102,1191,1246.0,920,50919,488,2021-04-03,209983,24.24910587999981,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,57672.28775662791
Champaign,121203,101,1242.0,920,50953,34,2021-04-04,209983,24.26529766695399,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,57720.386888462395
Champaign,121815,612,1163.0,920,51273,320,2021-04-05,209983,24.41769095593453,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,58011.83905363767
Champaign,123267,1452,1138.0,920,52429,1156,2021-04-06,209983,24.968211712376718,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,58703.32360238686
Champaign,124820,1553,1128.0,920,53137,708,2021-04-07,209983,25.30538186424615,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,59442.907282970526
Champaign,126670,1850,1153.0,920,54110,973,2021-04-08,209983,25.768752708552594,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,60323.93098488925
Champaign,128463,1793,1222.0,920,55107,997,2021-04-09,209983,26.24355304953258,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,61177.80963220832
Champaign,129437,974,1191.0,920,55384,277,2021-04-10,209983,26.375468490306357,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,61641.656705542824
Champaign,129842,405,1234.0,920,55666,282,2021-04-11,209983,26.509765076220454,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,61834.529461908816
Champaign,131305,1463,1356.0,920,56054,388,2021-04-12,209983,26.694541939109357,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,62531.25252996671
Champaign,132496,1191,1318.0,920,56426,372,2021-04-13,209983,26.871699137549232,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,63098.44130239115
Champaign,134215,1719,1342.0,920,57101,675,2021-04-14,209983,27.193153731492547,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,63917.07900163347
Champaign,137954,3739,1612.0,920,59685,2584,2021-04-15,209983,28.423729540010385,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,65697.69933756541
Champaign,139745,1791,1612.0,920,60896,1211,2021-04-16,209983,29.000442892996098,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,66550.62552682837
Champaign,140784,1039,1621.0,920,61332,436,2021-04-17,209983,29.20807874923208,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,67045.42748698704
Champaign,141323,539,1640.0,920,61457,125,2021-04-18,209983,29.267607377740102,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,67302.11493311363
Champaign,142980,1657,1668.0,920,62574,1117,2021-04-19,209983,29.79955520208779,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,68091.22643261596
Champaign,144395,1415,1700.0,920,63452,878,2021-04-20,209983,30.217684288728137,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,68765.0905073268
Champaign,146227,1832,1716.0,920,64121,669,2021-04-21,209983,30.536281508503073,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,69637.54208674036
Champaign,148895,2668,1563.0,920,65729,1608,2021-04-22,209983,31.302057785630268,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,70908.12113361558
Champaign,150460,1565,1531.0,920,66693,964,2021-04-23,209983,31.761142568684132,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,71653.41956253602
Champaign,151663,1203,1554.0,920,67336,643,2021-04-24,209983,32.067357833729396,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,72226.32308329722
Champaign,152038,375,1531.0,920,67416,80,2021-04-25,209983,32.10545615597453,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,72404.90896882128
Champaign,153417,1379,1491.0,920,68118,702,2021-04-26,209983,32.43976893367558,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,73061.62879852178
Champaign,154382,965,1427.0,920,68696,578,2021-04-27,209983,32.71502931189668,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,73521.18981060371
Champaign,155502,1120,1325.0,920,69537,841,2021-04-28,209983,33.11553792449865,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,74054.5663220356
Champaign,156985,1483,1156.0,920,70445,908,2021-04-29,209983,33.54795388198092,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,74760.81397065477
Champaign,158393,1408,1133.0,920,71488,1043,2021-04-30,209983,34.04466075825186,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,75431.34444216912
Champaign,158880,487,1031.0,920,71810,322,2021-05-01,209983,34.198006505288525,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,75663.26797883637
Champaign,158971,91,990.0,920,71823,13,2021-05-02,209983,34.204197482653356,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,75706.60482039022
Champaign,159850,879,919.0,920,72518,695,2021-05-03,209983,34.53517665715796,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,76125.21013605862
Champaign,161344,1494,995.0,920,73425,907,2021-05-04,209983,34.967116385612165,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,76836.69630398652
Champaign,162384,1040,983.0,920,74143,718,2021-05-05,209983,35.30904882776225,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,77331.97449317326
Champaign,162968,584,855.0,920,74598,455,2021-05-06,209983,35.525733035531445,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,77610.09224556273
Champaign,164567,1599,882.0,920,75760,1162,2021-05-07,209983,36.07911116614202,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,78371.58246143736
Champaign,165526,959,949.0,920,76453,693,2021-05-08,209983,36.4091378825905,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,78828.2860993509
Champaign,166590,1064,1088.0,920,77306,853,2021-05-09,209983,36.81536124352924,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,79334.99378521118
Champaign,167083,493,1033.0,920,77699,393,2021-05-10,209983,37.00251925155846,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,79569.77469604682
Champaign,167748,665,915.0,920,78281,582,2021-05-11,209983,37.27968454589181,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,79886.4669997095
Champaign,168716,968,905.0,920,79029,748,2021-05-12,209983,37.635903858883815,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,80347.45669887561
Champaign,169580,864,945.0,920,79711,682,2021-05-13,209983,37.96069205602358,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,80758.91857912307
Champaign,171931,2351,1052.0,920,80962,1251,2021-05-14,209983,38.55645457013186,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,81878.53302410195
Champaign,172779,848,1036.0,920,81403,441,2021-05-15,209983,38.76647157150817,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,82282.37523990037
Champaign,173269,490,954.0,920,81489,86,2021-05-16,209983,38.80742726792169,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,82515.72746365183
Champaign,174415,1146,1047.0,920,82157,668,2021-05-17,209983,39.12554825866856,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,83061.48592981337
Champaign,175188,773,1063.0,920,82473,316,2021-05-18,209983,39.27603663153684,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,83429.61096850697
Champaign,177009,1821,1185.0,920,83713,1240,2021-05-19,209983,39.866560626336415,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,84296.82402861184
Champaign,178618,1609,1291.0,920,84633,920,2021-05-20,209983,40.304691332155464,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,85063.0765347671
Champaign,179704,1086,1110.0,920,85272,639,2021-05-21,209983,40.60900168108847,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,85580.2612592448
Champaign,180489,785,1101.0,920,85714,442,2021-05-22,209983,40.81949491149284,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,85954.10104627517
Champaign,181067,578,1114.0,920,86050,336,2021-05-23,209983,40.9795078649224,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,86229.36142449627
Champaign,181737,670,1046.0,920,86414,364,2021-05-24,209983,41.15285523113776,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,86548.43487329927
Champaign,182658,921,1067.0,920,86775,361,2021-05-25,209983,41.324773910268924,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,86987.04180814637
Champaign,183327,669,903.0,920,87100,325,2021-05-26,209983,41.479548344389784,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,87305.63902792131
Champaign,184147,820,790.0,920,87477,377,2021-05-27,209983,41.659086687969975,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,87696.14683093393
Champaign,184926,779,746.0,920,87951,474,2021-05-28,209983,41.8848192472724,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,88067.12924379593
Champaign,185202,276,673.0,920,88103,152,2021-05-29,209983,41.95720605953815,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,88198.56845554164
Champaign,185397,195,619.0,920,88195,92,2021-05-30,209983,42.001019130120056,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,88291.43311601414
Champaign,185538,141,543.0,920,88255,60,2021-05-31,209983,42.02959287180391,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,88358.58140897121
Champaign,186389,851,533.0,920,88703,448,2021-06-01,209983,42.24294347637666,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,88763.85231185381
Champaign,186867,478,506.0,920,88870,167,2021-06-02,209983,42.32247372406338,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,88991.4897872685
Champaign,187397,530,464.0,920,89123,253,2021-06-03,209983,42.44295966816362,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,89243.89117214251
Champaign,188558,1161,519.0,920,89934,811,2021-06-04,209983,42.82918140992366,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,89796.79307372501
Champaign,189434,876,605.0,920,90606,672,2021-06-05,209983,43.14920731678279,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,90213.96970230924
Champaign,190159,725,680.0,920,91209,603,2021-06-06,209983,43.436373420705486,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,90559.23574765577
Champaign,190637,478,728.0,920,91503,294,2021-06-07,209983,43.57638475495635,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,90786.87322307045
Champaign,191565,928,739.0,920,92144,641,2021-06-08,209983,43.88164756194549,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,91228.813761114
Champaign,192509,944,806.0,920,92748,604,2021-06-09,209983,44.16928989489625,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,91678.37396360657
Champaign,193266,757,838.0,920,93330,582,2021-06-10,209983,44.4464551892296,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,92038.87933785116
Champaign,193943,677,769.0,920,93787,457,2021-06-11,209983,44.664091855054934,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,92361.2863898506
Champaign,194016,73,655.0,920,93841,54,2021-06-12,209983,44.6898082225704,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,92396.0511088993
Champaign,194217,201,580.0,920,94001,160,2021-06-13,209983,44.766004867060666,-88.2461,40.2139,8020,1116,9136,2021-06-13T00:00:00,92491.7731435402
Cass,1,1,0.0,0,0,0,2020-12-16,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,8.156606851549755
Cass,6,5,1.0,0,0,0,2020-12-17,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,48.93964110929853
Cass,9,3,1.0,0,0,0,2020-12-18,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,73.4094616639478
Cass,10,1,1.0,0,0,0,2020-12-19,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,81.56606851549756
Cass,11,1,2.0,0,0,0,2020-12-20,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,89.72267536704732
Cass,38,27,5.0,0,0,0,2020-12-21,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,309.9510603588907
Cass,38,0,5.0,0,0,0,2020-12-22,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,309.9510603588907
Cass,42,4,6.0,0,0,0,2020-12-23,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,342.5774877650897
Cass,54,12,7.0,0,0,0,2020-12-24,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,440.4567699836868
Cass,54,0,6.0,0,0,0,2020-12-25,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,440.4567699836868
Cass,54,0,6.0,0,0,0,2020-12-26,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,440.4567699836868
Cass,54,0,6.0,0,0,0,2020-12-27,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,440.4567699836868
Cass,68,14,4.0,0,0,0,2020-12-28,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,554.6492659053833
Cass,98,30,9.0,0,0,0,2020-12-29,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,799.347471451876
Cass,118,20,11.0,0,0,0,2020-12-30,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,962.4796084828712
Cass,133,15,11.0,0,0,0,2020-12-31,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,1084.8287112561175
Cass,138,5,12.0,0,0,0,2021-01-01,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,1125.6117455138663
Cass,138,0,12.0,0,0,0,2021-01-02,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,1125.6117455138663
Cass,138,0,12.0,0,0,0,2021-01-03,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,1125.6117455138663
Cass,152,14,12.0,0,0,0,2021-01-04,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,1239.8042414355627
Cass,191,39,13.0,0,0,0,2021-01-05,12260,0.0,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,1557.9119086460032
Cass,203,12,12.0,0,1,1,2021-01-06,12260,0.008156606851549755,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,1655.7911908646004
Cass,238,35,15.0,0,24,23,2021-01-07,12260,0.1957585644371941,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,1941.2724306688417
Cass,300,62,23.0,0,36,12,2021-01-08,12260,0.2936378466557912,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,2446.982055464927
Cass,305,5,24.0,0,37,1,2021-01-09,12260,0.30179445350734097,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,2487.7650897226754
Cass,308,3,24.0,0,38,1,2021-01-10,12260,0.3099510603588907,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,2512.2349102773246
Cass,327,19,25.0,0,38,0,2021-01-11,12260,0.3099510603588907,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,2667.21044045677
Cass,341,14,21.0,0,38,0,2021-01-12,12260,0.3099510603588907,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,2781.4029363784666
Cass,388,47,26.0,0,38,0,2021-01-13,12260,0.3099510603588907,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,3164.763458401305
Cass,395,7,22.0,0,38,0,2021-01-14,12260,0.3099510603588907,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,3221.8597063621532
Cass,451,56,22.0,0,38,0,2021-01-15,12260,0.3099510603588907,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,3678.6296900489397
Cass,496,45,27.0,0,38,0,2021-01-16,12260,0.3099510603588907,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,4045.676998368679
Cass,496,0,27.0,0,38,0,2021-01-17,12260,0.3099510603588907,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,4045.676998368679
Cass,503,7,25.0,0,38,0,2021-01-18,12260,0.3099510603588907,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,4102.773246329527
Cass,506,3,24.0,0,38,0,2021-01-19,12260,0.3099510603588907,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,4127.243066884176
Cass,603,97,31.0,0,45,7,2021-01-20,12260,0.367047308319739,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,4918.433931484503
Cass,724,121,47.0,0,56,11,2021-01-21,12260,0.4567699836867863,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,5905.3833605220225
Cass,828,104,54.0,0,61,5,2021-01-22,12260,0.49755301794453505,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,6753.670473083197
Cass,851,23,51.0,0,61,0,2021-01-23,12260,0.49755301794453505,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,6941.272430668842
Cass,855,4,51.0,0,62,1,2021-01-24,12260,0.5057096247960848,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,6973.898858075041
Cass,870,15,52.0,0,71,9,2021-01-25,12260,0.5791190864600326,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,7096.247960848287
Cass,910,40,58.0,0,90,19,2021-01-26,12260,0.734094616639478,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,7422.512234910278
Cass,984,74,54.0,0,128,38,2021-01-27,12260,1.0440456769983686,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,8026.101141924959
Cass,1122,138,57.0,0,149,21,2021-01-28,12260,1.2153344208809136,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,9151.712887438825
Cass,1172,50,49.0,0,178,29,2021-01-29,12260,1.4518760195758564,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,9559.543230016314
Cass,1173,1,46.0,0,178,0,2021-01-30,12260,1.4518760195758564,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,9567.699836867863
Cass,1173,0,45.0,0,178,0,2021-01-31,12260,1.4518760195758564,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,9567.699836867863
Cass,1209,36,48.0,0,190,12,2021-02-01,12260,1.5497553017944536,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,9861.337683523654
Cass,1346,137,62.0,0,219,29,2021-02-02,12260,1.7862969004893963,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,10978.792822185971
Cass,1470,124,69.0,0,235,16,2021-02-03,12260,1.9168026101141926,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,11990.21207177814
Cass,1510,40,55.0,0,249,14,2021-02-04,12260,2.0309951060358893,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,12316.47634584013
Cass,1563,53,56.0,0,271,22,2021-02-05,12260,2.210440456769984,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,12748.776508972267
Cass,1613,50,63.0,0,312,41,2021-02-06,12260,2.5448613376835234,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,13156.606851549754
Cass,1621,8,64.0,0,314,2,2021-02-07,12260,2.5611745513866233,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,13221.859706362155
Cass,1835,214,89.0,0,323,9,2021-02-08,12260,2.634584013050571,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,14967.3735725938
Cass,2077,242,104.0,0,329,6,2021-02-09,12260,2.6835236541598695,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,16941.27243066884
Cass,2283,206,116.0,0,366,37,2021-02-10,12260,2.9853181076672106,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,18621.533442088094
Cass,2417,134,130.0,0,405,39,2021-02-11,12260,3.303425774877651,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,19714.51876019576
Cass,2845,428,183.0,0,430,25,2021-02-12,12260,3.507340946166395,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,23205.546492659054
Cass,2851,6,177.0,0,432,2,2021-02-13,12260,3.5236541598694946,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,23254.48613376835
Cass,2851,0,176.0,0,432,0,2021-02-14,12260,3.5236541598694946,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,23254.48613376835
Cass,2864,13,147.0,0,440,8,2021-02-15,12260,3.588907014681892,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,23360.522022838497
Cass,2867,3,113.0,0,441,1,2021-02-16,12260,3.5970636215334424,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,23384.99184339315
Cass,2909,42,89.0,0,450,9,2021-02-17,12260,3.6704730831973897,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,23727.569331158236
Cass,3043,134,89.0,0,567,117,2021-02-18,12260,4.624796084828711,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,24820.554649265905
Cass,3203,160,51.0,0,712,145,2021-02-19,12260,5.807504078303426,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,26125.611745513866
Cass,3370,167,74.0,0,719,7,2021-02-20,12260,5.8646003262642745,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,27487.765089722678
Cass,3381,11,76.0,0,727,8,2021-02-21,12260,5.9298531810766715,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,27577.487765089725
Cass,3389,8,75.0,0,729,2,2021-02-22,12260,5.946166394779771,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,27642.740619902124
Cass,3471,82,86.0,0,790,61,2021-02-23,12260,6.443719412724307,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,28311.5823817292
Cass,3517,46,87.0,0,829,39,2021-02-24,12260,6.761827079934747,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,28686.78629690049
Cass,3766,249,103.0,0,961,132,2021-02-25,12260,7.838499184339315,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,30717.78140293638
Cass,3894,128,99.0,0,1043,82,2021-02-26,12260,8.507340946166394,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,31761.827079934745
Cass,3902,8,76.0,0,1043,0,2021-02-27,12260,8.507340946166394,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,31827.079934747144
Cass,3908,6,75.0,0,1044,1,2021-02-28,12260,8.515497553017944,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,31876.019575856444
Cass,3936,28,78.0,0,1068,24,2021-03-01,12260,8.71125611745514,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,32104.404567699836
Cass,4261,325,113.0,0,1384,316,2021-03-02,12260,11.288743882544862,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,34755.30179445351
Cass,4527,266,144.0,0,1639,255,2021-03-03,12260,13.368678629690049,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,36924.95921696574
Cass,4707,180,134.0,0,1645,6,2021-03-04,12260,13.417618270799348,-90.262,39.9399,0,568,568,2021-06-13T00:00:00,38393.1484502447
