date,county,region,fips,first_dose_administered,second_dose_administered,single_dose_administered,all_doses_administered,fully_vaccinated,booster_dose_administered,new_first_dose_administered,new_second_dose_administered,new_single_dose_administered,new_all_doses_administered,new_fully_vaccinated,new_booster_dose_administered,current_as_of
2021-01-28,Spencer,10,18147,46,19,0,65,19,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-28,Tippecanoe,4,18157,488,259,0,747,259,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-28,Tipton,6,18159,83,22,0,105,22,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-28,Union,6,18161,50,7,0,57,7,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-28,Unknown,Unknown,Unknown,99,16,0,115,16,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-28,Vanderburgh,10,18163,586,305,0,891,305,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-28,Switzerland,9,18155,36,2,0,38,2,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Vigo,7,18167,354,160,0,514,160,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Wabash,3,18169,71,23,0,94,23,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Warren,4,18171,5,9,0,14,9,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Warrick,10,18173,409,104,0,513,104,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Wells,3,18179,50,20,0,70,20,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Wayne,6,18177,309,10,0,319,10,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,White,4,18181,83,19,0,102,19,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Whitley,3,18183,141,31,0,172,31,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Vermillion,7,18165,43,21,0,64,21,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Washington,8,18175,114,13,0,127,13,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Vanderburgh,10,18163,574,227,0,801,227,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Owen,7,18119,77,6,0,83,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Union,6,18161,4,1,0,5,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Floyd,9,18043,410,30,0,440,30,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Fountain,4,18045,13,6,0,19,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Franklin,9,18047,51,7,0,58,7,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Fulton,2,18049,121,6,0,127,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Gibson,10,18051,97,30,0,127,30,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Grant,6,18053,140,138,0,278,138,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Greene,7,18055,129,13,0,142,13,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Hamilton,5,18057,1176,448,0,1624,448,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Hancock,5,18059,342,124,0,466,124,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Harrison,9,18061,130,19,0,149,19,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Hendricks,5,18063,315,251,0,566,251,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Henry,6,18065,190,44,0,234,44,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Howard,6,18067,261,19,0,280,19,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Huntington,3,18069,154,21,0,175,21,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Unknown,Unknown,Unknown,111,14,0,125,14,0,1,0,0,1,0,0,2022-01-11 05:00:00
2021-01-29,Jasper,1,18073,34,27,0,61,27,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Jay,6,18075,76,11,0,87,11,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Fayette,6,18041,32,5,0,37,5,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Jefferson,9,18077,194,11,0,205,11,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Elkhart,2,18039,400,223,0,623,223,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Delaware,6,18035,458,280,0,738,280,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Adams,3,18001,87,40,0,127,40,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Allen,3,18003,1316,412,0,1728,412,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Bartholomew,8,18005,315,12,0,327,12,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Benton,4,18007,23,7,0,30,7,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Blackford,6,18009,99,16,0,115,16,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Boone,5,18011,348,69,0,417,69,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Brown,8,18013,102,3,0,105,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Carroll,4,18015,83,20,0,103,20,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Cass,4,18017,298,11,0,309,11,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Clark,9,18019,525,25,0,550,25,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Clay,7,18021,110,23,0,133,23,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Clinton,4,18023,79,22,0,101,22,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Crawford,10,18025,47,15,0,62,15,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Daviess,10,18027,121,21,0,142,21,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,De Kalb,3,18033,26,63,0,89,63,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Dearborn,9,18029,51,50,0,101,50,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Decatur,9,18031,69,16,0,85,16,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Dubois,10,18037,101,202,0,303,202,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Jennings,9,18079,75,3,0,78,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Jackson,8,18071,179,6,0,185,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Knox,10,18083,133,12,0,145,12,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Porter,1,18127,507,185,0,692,185,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Posey,10,18129,71,19,0,90,19,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Johnson,5,18081,549,52,0,601,52,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Putnam,7,18133,113,42,0,155,42,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Randolph,6,18135,70,26,0,96,26,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Ripley,9,18137,61,38,0,99,38,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Rush,6,18139,51,56,0,107,56,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Scott,9,18143,118,3,0,121,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Shelby,5,18145,100,37,0,137,37,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Spencer,10,18147,72,33,0,105,33,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,St. Joseph,2,18141,1071,380,0,1451,380,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Starke,2,18149,51,4,0,55,4,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Steuben,3,18151,43,146,0,189,146,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Sullivan,7,18153,58,8,0,66,8,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Switzerland,9,18155,43,7,0,50,7,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Tippecanoe,4,18157,411,274,0,685,274,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Tipton,6,18159,31,9,0,40,9,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Pike,10,18125,38,11,0,49,11,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Perry,10,18123,122,43,0,165,43,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Pulaski,2,18131,78,1,0,79,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Lawrence,8,18093,149,78,0,227,78,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Kosciusko,2,18085,189,37,0,226,37,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,La Porte,1,18091,480,16,0,496,16,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Lagrange,3,18087,42,24,0,66,24,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Lake,1,18089,1216,635,0,1851,635,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Parke,7,18121,64,10,0,74,10,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Madison,6,18095,556,123,0,679,123,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Marion,5,18097,2200,552,1,2753,553,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Martin,10,18101,16,7,0,23,7,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Marshall,2,18099,134,39,0,173,39,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Monroe,8,18105,625,91,0,716,91,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Montgomery,4,18107,76,22,0,98,22,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Morgan,5,18109,202,37,0,239,37,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Newton,1,18111,71,7,0,78,7,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Noble,3,18113,134,47,0,181,47,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Ohio,9,18115,15,8,0,23,8,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Orange,8,18117,39,125,0,164,125,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Out of State,Out of State,Out of State,599,260,0,859,260,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-29,Miami,3,18103,134,3,0,137,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Warren,4,18171,81,5,0,86,5,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Vigo,7,18167,142,5,0,147,5,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Wabash,3,18169,182,190,0,372,190,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Warrick,10,18173,181,89,0,270,89,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Vermillion,7,18165,55,1,0,56,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Wayne,6,18177,53,58,0,111,58,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Wells,3,18179,16,13,0,29,13,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,White,4,18181,89,16,0,105,16,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Whitley,3,18183,78,17,0,95,17,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Washington,8,18175,41,15,0,56,15,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Vanderburgh,10,18163,565,420,0,985,420,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Daviess,10,18027,32,3,0,35,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Union,6,18161,5,1,0,6,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Fountain,4,18045,88,12,0,100,12,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Franklin,9,18047,18,11,0,29,11,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Fulton,2,18049,28,5,0,33,5,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Gibson,10,18051,57,15,0,72,15,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Grant,6,18053,42,7,0,49,7,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Greene,7,18055,60,19,0,79,19,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Hamilton,5,18057,674,765,0,1439,765,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Hancock,5,18059,72,27,0,99,27,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Harrison,9,18061,80,7,0,87,7,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Hendricks,5,18063,230,215,0,445,215,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Henry,6,18065,18,30,0,48,30,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Howard,6,18067,299,18,0,317,18,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Huntington,3,18069,83,17,0,100,17,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Unknown,Unknown,Unknown,29,18,0,47,18,0,0,1,0,1,1,0,2022-01-11 05:00:00
2021-01-30,Jasper,1,18073,16,6,0,22,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Jay,6,18075,31,1,0,32,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Jefferson,9,18077,13,3,0,16,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Floyd,9,18043,322,24,0,346,24,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Jennings,9,18079,43,1,0,44,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Fayette,6,18041,11,3,0,14,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Dubois,10,18037,345,13,0,358,13,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Adams,3,18001,47,38,0,85,38,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Allen,3,18003,504,556,0,1060,556,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Bartholomew,8,18005,375,13,0,388,13,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Benton,4,18007,12,10,0,22,10,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Blackford,6,18009,2,1,0,3,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Boone,5,18011,55,96,0,151,96,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Brown,8,18013,65,5,0,70,5,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Carroll,4,18015,41,6,0,47,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Cass,4,18017,77,2,0,79,2,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Clark,9,18019,400,16,0,416,16,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Clay,7,18021,62,7,0,69,7,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Clinton,4,18023,13,26,0,39,26,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Crawford,10,18025,13,2,0,15,2,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,De Kalb,3,18033,5,26,0,31,26,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Dearborn,9,18029,95,21,0,116,21,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Decatur,9,18031,7,94,0,101,94,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Delaware,6,18035,33,12,0,45,12,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Elkhart,2,18039,217,401,1,619,402,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Johnson,5,18081,397,76,0,473,76,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Jackson,8,18071,123,8,0,131,8,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Kosciusko,2,18085,125,26,0,151,26,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Pike,10,18125,24,3,0,27,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Porter,1,18127,281,79,0,360,79,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Knox,10,18083,105,9,0,114,9,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Pulaski,2,18131,0,1,0,1,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Putnam,7,18133,77,95,0,172,95,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Randolph,6,18135,13,5,0,18,5,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Ripley,9,18137,70,21,0,91,21,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Rush,6,18139,25,90,0,115,90,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Perry,10,18123,7,3,0,10,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Scott,9,18143,29,0,0,29,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Spencer,10,18147,45,8,0,53,8,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,St. Joseph,2,18141,289,342,0,631,342,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Starke,2,18149,14,5,0,19,5,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Steuben,3,18151,21,72,0,93,72,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Sullivan,7,18153,38,2,0,40,2,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Switzerland,9,18155,1,0,0,1,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Tippecanoe,4,18157,229,202,0,431,202,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Tipton,6,18159,36,13,0,49,13,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Shelby,5,18145,125,14,0,139,14,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Parke,7,18121,46,1,0,47,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Posey,10,18129,75,23,0,98,23,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Out of State,Out of State,Out of State,387,220,0,607,220,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Lake,1,18089,319,229,0,548,229,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Lawrence,8,18093,70,47,0,117,47,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Madison,6,18095,243,163,0,406,163,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Marion,5,18097,1419,1178,0,2597,1178,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Marshall,2,18099,76,14,0,90,14,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Owen,7,18119,27,11,1,39,12,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Martin,10,18101,31,4,0,35,4,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Miami,3,18103,113,6,0,119,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Lagrange,3,18087,27,12,0,39,12,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,La Porte,1,18091,311,6,0,317,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Montgomery,4,18107,196,22,0,218,22,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Morgan,5,18109,84,32,0,116,32,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Newton,1,18111,27,3,0,30,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Noble,3,18113,137,19,0,156,19,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Ohio,9,18115,0,1,0,1,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Orange,8,18117,34,31,0,65,31,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-30,Monroe,8,18105,274,144,0,418,144,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Wayne,6,18177,3,5,0,8,5,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,White,4,18181,0,5,0,5,5,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Washington,8,18175,14,10,0,24,10,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Wells,3,18179,7,8,0,15,8,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Newton,1,18111,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Switzerland,9,18155,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Ohio,9,18115,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Warrick,10,18173,121,98,0,219,98,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Starke,2,18149,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Whitley,3,18183,4,4,0,8,4,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Warren,4,18171,0,6,0,6,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Crawford,10,18025,0,1,0,1,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Vigo,7,18167,8,2,0,10,2,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Montgomery,4,18107,2,31,0,33,31,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Monroe,8,18105,78,2,0,80,2,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Miami,3,18103,2,0,0,2,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Martin,10,18101,1,0,0,1,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Marshall,2,18099,0,2,0,2,2,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Marion,5,18097,883,656,0,1539,656,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Madison,6,18095,132,98,0,230,98,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Lawrence,8,18093,1,2,0,3,2,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Lake,1,18089,9,15,0,24,15,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Lagrange,3,18087,1,0,0,1,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,La Porte,1,18091,14,5,0,19,5,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Kosciusko,2,18085,8,1,0,9,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Knox,10,18083,1,1,0,2,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Johnson,5,18081,135,21,0,156,21,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Wabash,3,18169,0,1,0,1,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Jefferson,9,18077,2,0,0,2,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Jay,6,18075,1,0,0,1,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Morgan,5,18109,26,15,0,41,15,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Jasper,1,18073,0,2,0,2,2,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Noble,3,18113,4,4,0,8,4,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Out of State,Out of State,Out of State,92,74,0,166,74,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Sullivan,7,18153,0,1,0,1,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Steuben,3,18151,1,0,0,1,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,St. Joseph,2,18141,8,4,0,12,4,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Spencer,10,18147,24,10,0,34,10,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Shelby,5,18145,6,5,0,11,5,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Scott,9,18143,11,2,0,13,2,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Rush,6,18139,4,15,0,19,15,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Ripley,9,18137,1,0,0,1,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Randolph,6,18135,3,2,0,5,2,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Putnam,7,18133,1,49,0,50,49,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Pulaski,2,18131,1,0,0,1,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Posey,10,18129,105,22,0,127,22,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Porter,1,18127,38,53,0,91,53,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Pike,10,18125,6,2,0,8,2,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Perry,10,18123,11,3,0,14,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Parke,7,18121,0,1,0,1,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Owen,7,18119,1,1,0,2,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Orange,8,18117,0,1,0,1,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Jackson,8,18071,17,1,0,18,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Jennings,9,18079,8,0,0,8,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Howard,6,18067,86,3,0,89,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Clay,7,18021,4,0,0,4,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Clark,9,18019,120,13,0,133,13,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Huntington,3,18069,59,144,0,203,144,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Carroll,4,18015,0,10,0,10,10,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Brown,8,18013,5,0,0,5,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Boone,5,18011,37,86,0,123,86,0,0,0,0,0,0,0,2022-01-11 05:00:00
