county_name,administered_count,administered_count_change,administered_count_roll_avg,allocated_doses,persons_fully_vaccinated,persons_fully_vaccinated_change,persons_vaccinated_one_dose,persons_vaccinated_one_dose_change,booster_dose_administered,booster_dose_administered_change,report_date,population,pct_vaccinated_population,pct_vaccinated_one_dose_population,longitude,latitude,l_h_d_reported_inventory,community_reported_inventory,total_reported_inventory,inventory_report_date,administered_doses_per_100k
Illinois,1,1,0.0,0,0,0,1,1,0,0,2020-12-15,12741080,0.0,7.848628216760275e-08,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,0.007848628216760275
Illinois,1569,1568,224.0,49950,0,0,1491,1490,0,0,2020-12-16,12741080,0.0,0.0001170230467118957,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,12.31449767209687
Illinois,11680,10111,1669.0,83670,0,0,11209,9718,0,0,2020-12-17,12741080,0.0,0.0008797527368166591,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,91.67197757176001
Illinois,31044,19364,4435.0,83670,0,0,29791,18582,0,0,2020-12-18,12741080,0.0,0.0023381848320550534,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,243.65281436110595
Illinois,42979,11935,6140.0,83670,0,0,41349,11558,0,0,2020-12-19,12741080,0.0,0.003245329281348206,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,337.32619212813984
Illinois,48939,5960,6991.0,83670,0,0,47081,5732,0,0,2020-12-20,12741080,0.0,0.003695212650732905,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,384.10401630003105
Illinois,60272,11333,8610.0,83670,0,0,58031,10950,0,0,2020-12-21,12741080,0.0,0.004554637440468155,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,473.05251988057523
Illinois,69369,9097,9910.0,83670,0,0,66507,8476,0,0,2020-12-22,12741080,0.0,0.0052198871681207555,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,544.4514907684435
Illinois,79111,9742,11077.0,83670,0,0,75804,9297,0,0,2020-12-23,12741080,0.0,0.005949574133432958,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,620.912826856122
Illinois,84406,5295,10389.0,83670,0,0,80861,5057,0,0,2020-12-24,12741080,0.0,0.006346479262354526,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,662.4713132638677
Illinois,85536,1130,7785.0,83670,0,0,81933,1072,0,0,2020-12-25,12741080,0.0,0.0064306165568381955,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,671.3402631488069
Illinois,86850,1314,6267.0,0,0,0,83211,1278,0,0,2020-12-26,12741080,0.0,0.006530922025448392,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,681.6533606256298
Illinois,87838,988,5557.0,83670,0,0,84183,972,0,0,2020-12-27,12741080,0.0,0.006607210691715302,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,689.407805303789
Illinois,93454,5616,4740.0,83670,0,0,89602,5419,0,0,2020-12-28,12741080,0.0,0.007032527854781541,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,733.4857013691147
Illinois,110685,17231,5902.0,83670,0,0,106420,16818,0,0,2020-12-29,12741080,0.0,0.008352510148276284,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,868.7254141721111
Illinois,129981,19296,7267.0,83670,0,0,125154,18734,0,0,2020-12-30,12741080,0.0,0.009822872158404154,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,1020.1725442427173
Illinois,143536,13555,8447.0,83670,0,0,138311,13157,0,0,2020-12-31,12741080,0.0,0.010855516172883304,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,1126.560699720903
Illinois,148825,5289,9041.0,83670,0,0,143480,5169,0,0,2021-01-01,12741080,0.0,0.011261211765407642,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,1168.0720943593478
Illinois,152375,3550,9361.0,83670,0,0,146957,3477,0,0,2021-01-02,12741080,0.0,0.011534108568504398,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,1195.9347245288468
Illinois,154661,2286,9546.0,83670,0,0,149202,2245,0,0,2021-01-03,12741080,0.0,0.011710310271970665,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,1213.8766886323608
Illinois,167358,12697,10558.0,83670,129,129,161470,12268,0,0,2021-01-04,12741080,0.0010124730399620754,0.012673179981602816,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,1313.5307211005659
Illinois,190417,23059,11390.0,83670,476,347,183575,22105,0,0,2021-01-05,12741080,0.003735947031177891,0.014408119248917673,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,1494.5122391508412
Illinois,211068,20651,11584.0,83670,2898,2422,201266,17691,0,0,2021-01-06,12741080,0.022745324572171276,0.015796620066744736,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,1656.5942604551576
Illinois,241131,30063,13942.0,83670,20247,17349,212899,11633,0,0,2021-01-07,12741080,0.1589111755047453,0.016709650987200456,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,1892.5475705356218
Illinois,283219,42088,19199.0,95490,41161,20914,232661,19762,0,0,2021-01-08,12741080,0.32305738603006967,0.01826069689539662,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,2222.8806349226284
Illinois,306373,23154,22000.0,95490,52594,11433,243533,10872,0,0,2021-01-09,12741080,0.41279075243228985,0.0191139997551228,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,2404.6077726534954
Illinois,321980,15607,23903.0,95490,59523,6929,251779,8246,0,0,2021-01-10,12741080,0.4671738973462218,0.019761197637876853,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,2527.1013132324733
Illinois,340286,18306,24704.0,95490,70362,10839,258557,6778,0,0,2021-01-11,12741080,0.5522451785876865,0.020293177658408865,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,2670.7783013684866
Illinois,371131,30845,25816.0,95490,80682,10320,277959,19402,0,0,2021-01-12,12741080,0.6332430217846524,0.02181596850502469,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,2912.8692387144574
Illinois,402640,31509,27367.0,95490,89112,8430,300055,22096,0,0,2021-01-13,12741080,0.6994069576519416,0.023550201395800042,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,3160.171665196357
Illinois,438327,35687,28171.0,95490,99488,10376,324199,24144,0,0,2021-01-14,12741080,0.7808443240290462,0.025445174192454643,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,3440.265660367881
Illinois,463629,25302,25773.0,95490,101605,2117,346656,22457,0,0,2021-01-15,12741080,0.7974598699639277,0.0272077406310925,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,3638.8516515083493
Illinois,480268,16639,24842.0,95490,102913,1308,361591,14935,0,0,2021-01-16,12741080,0.8077258756714503,0.028379933255265645,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,3769.4449764070237
Illinois,489203,8935,23889.0,95490,103541,628,369646,8055,0,0,2021-01-17,12741080,0.8126548141915756,0.029012140258125686,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,3839.572469523777
Illinois,502593,13390,23187.0,95490,106412,2871,379755,10109,0,0,2021-01-18,12741080,0.8351882258018942,0.02980555808455798,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,3944.6656013461966
Illinois,532505,29912,23053.0,95490,111092,4680,404387,24632,0,0,2021-01-19,12741080,0.8719198058563323,0.03173883218691037,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,4179.43376856593
Illinois,567886,35381,23607.0,95490,119821,8729,430373,25986,0,0,2021-01-20,12741080,0.940430481560433,0.0337783767153177,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,4457.126083503125
Illinois,613390,45504,25009.0,95490,128643,8822,466270,35897,0,0,2021-01-21,12741080,1.0096710796886919,0.03659579878628813,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,4814.270061878585
Illinois,655704,42314,27439.0,95490,135000,6357,501481,35211,0,0,2021-01-22,12741080,1.059564809262637,0.03935937926769159,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,5146.37691624258
Illinois,678815,23111,28364.0,95490,137401,2401,521724,20243,0,0,2021-01-23,12741080,1.0784093656110785,0.04094817707761038,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,5327.766562960125
Illinois,693311,14496,29158.0,95490,140586,3185,532761,11037,0,0,2021-01-24,12741080,1.10340724648146,0.041814430173894204,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,5441.540277590283
Illinois,720653,27342,31151.0,95490,148801,8215,551338,18577,0,0,2021-01-25,12741080,1.1678837272821456,0.04327246983772176,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,5656.137470292942
Illinois,775167,54514,34666.0,95490,163085,14284,590347,39009,0,0,2021-01-26,12741080,1.2799935327303493,0.04633414121879778,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,6083.997588901411
Illinois,832814,57647,37847.0,95490,182256,19171,627713,37366,0,0,2021-01-27,12741080,1.4304595842738606,0.049266859638272424,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,6536.447459712991
Illinois,893999,61185,40087.0,95490,198822,16566,671191,43478,0,0,2021-01-28,12741080,1.5604799593127112,0.052679286214355456,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,7016.665777155469
Illinois,953876,59877,42596.0,95490,213300,14478,715454,44263,0,0,2021-01-29,12741080,1.6741123986349664,0.05615332452194006,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,7486.618088890424
Illinois,995352,41476,45220.0,95490,221254,7954,748187,32733,0,0,2021-01-30,12741080,1.7365403874710776,0.0587224159961322,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,7812.1477928087725
Illinois,1013089,17737,45683.0,95490,225696,4442,761199,13012,0,0,2021-01-31,12741080,1.771403994009927,0.05974367949969704,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,7951.358911489449
Illinois,1047294,34205,46663.0,95490,233829,8133,786596,25397,0,0,2021-02-01,12741080,1.8352368872968383,0.06173699560790765,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,8219.821239643736
Illinois,1115037,67743,48553.0,95490,251108,17279,835810,49214,0,0,2021-02-02,12741080,1.9708533342542391,0.06559961949850406,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,8751.510860931725
Illinois,1181328,66291,49788.0,95490,263990,12882,887897,52087,0,0,2021-02-03,12741080,2.071959362942545,0.06968773447776798,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,9271.804274048982
Illinois,1260769,79441,52396.0,95490,280716,16726,949204,61307,0,0,2021-02-04,12741080,2.2032355184960775,0.0744994929786172,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,9895.307148216636
Illinois,1329762,68993,53698.0,95490,294516,13800,1003289,54085,0,0,2021-02-05,12741080,2.311546587887369,0.078744423549652,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,10436.807554775576
Illinois,1384545,54783,55599.0,95490,306308,11792,1045065,41776,0,0,2021-02-06,12741080,2.404097611819406,0.08202326647348576,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,10866.778954374355
Illinois,1404242,19697,55879.0,95490,310283,3975,1060420,15355,0,0,2021-02-07,12741080,2.4352959089810287,0.08322842333616931,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,11021.37338435988
Illinois,1465130,60888,59691.0,95490,323438,13155,1106774,46354,0,0,2021-02-08,12741080,2.53854461317251,0.08686657645976636,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,11499.260659221982
Illinois,1527329,62199,58899.0,95490,339903,16465,1151245,44471,0,0,2021-02-09,12741080,2.6677722767614678,0.09035693991404183,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,11987.437485676253
Illinois,1595698,68369,59196.0,95490,359789,19886,1198369,47124,0,0,2021-02-10,12741080,2.8238500974799625,0.09405552747490793,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,12524.040348227936
Illinois,1690333,94635,61366.0,95490,388236,28447,1262629,64260,0,0,2021-02-11,12741080,3.0471200243621417,0.09909905596699808,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,13266.795279521046
Illinois,1769205,78872,62778.0,95490,412910,24674,1314964,52335,0,0,2021-02-12,12741080,3.2407770769824853,0.10320663554423957,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,13885.832284233362
Illinois,1827332,58127,63255.0,95490,428325,15415,1356664,41700,0,0,2021-02-13,12741080,3.3617636809438447,0.1064795135106286,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,14342.049496588985
Illinois,1866959,39627,66102.0,95490,436643,8318,1387235,30571,0,0,2021-02-14,12741080,3.4270485704508564,0.1088789176427744,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,14653.067086934547
Illinois,1906535,39576,63058.0,95490,444817,8174,1417851,30616,0,0,2021-02-15,12741080,3.491203257494655,0.11128185365761772,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,14963.68439724105
Illinois,1944569,38034,59606.0,95490,460149,15332,1439773,21922,0,0,2021-02-16,12741080,3.611538425314024,0.11300242993529591,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,15262.199122837312
Illinois,2014318,69749,59803.0,95490,485730,25581,1482542,42769,0,0,2021-02-17,12741080,3.8123141837269685,0.11635920973732211,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,15809.633092328124
Illinois,2092111,77793,57397.0,95490,518834,33104,1525663,43121,0,0,2021-02-18,12741080,4.0721351722146,0.11974361671067131,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,16420.201427194555
Illinois,2165984,73873,56683.0,95490,550653,31819,1566087,40424,0,0,2021-02-19,12741080,4.321870673443696,0.12291634618101448,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,17000.003139451288
Illinois,2176535,10551,49886.0,95490,555514,4861,1571630,5543,0,0,2021-02-20,12741080,4.360022855205367,0.1233513956430695,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,17082.814015766322
Illinois,2234091,57556,52447.0,95490,578993,23479,1604529,32899,0,0,2021-02-21,12741080,4.544300797106682,0.12593351584010146,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,17534.54966141018
Illinois,2274728,40637,52599.0,95490,597169,18176,1625921,21392,0,0,2021-02-22,12741080,4.686957463574516,0.12761249438823083,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,17853.494366254665
Illinois,2327429,52701,54694.0,95490,624257,27088,1650538,24617,0,0,2021-02-23,12741080,4.899561104710118,0.1295445911963507,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,18267.12492190615
Illinois,2453450,126021,62733.0,95490,676543,52286,1722521,71983,0,0,2021-02-24,12741080,5.3099344796516466,0.13519426924562125,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,19256.216898410497
Illinois,2552064,98614,65708.0,95490,729407,52864,1766496,43975,0,0,2021-02-25,12741080,5.724844361702462,0.1386457035039416,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,20030.201521378094
Illinois,2633949,81885,66852.0,95490,775910,46503,1800159,33663,0,0,2021-02-26,12741080,6.089829119666465,0.1412877872205496,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,20672.88644290751
Illinois,2709101,75152,76081.0,95490,816795,40885,1833063,32904,0,0,2021-02-27,12741080,6.4107202843087085,0.14387029984899238,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,21262.72655065348
Illinois,2756600,47499,74644.0,95490,836559,19764,1860027,26964,0,0,2021-02-28,12741080,6.565840572384758,0.14598660396135962,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,21635.52854232137
Illinois,2814850,58250,77160.0,95490,865961,29402,1887626,27599,0,0,2021-03-01,12741080,6.796605939213944,0.1481527468629033,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,22092.71113594766
Illinois,2894180,79330,80964.0,95490,905094,39133,1926393,38767,0,0,2021-03-02,12741080,7.103746307220423,0.15119542456369475,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,22715.342812383253
Illinois,2985435,91255,75998.0,95490,950468,45374,1970424,44031,0,0,2021-03-03,12741080,7.459869963927705,0.15465125405381647,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,23431.56938030371
Illinois,3115997,130562,80562.0,95490,1017034,66566,2032369,61945,0,0,2021-03-04,12741080,7.982321749804569,0.15951308680268864,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,24456.301977540366
Illinois,3246641,130644,87527.0,95490,1080659,63625,2101270,68901,0,0,2021-03-05,12741080,8.48169072009594,0.16492087013031861,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,25481.678162290795
Illinois,3338613,91972,89930.0,95490,1128181,47522,2146578,45308,0,0,2021-03-06,12741080,8.854673230212823,0.16847692660276836,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,26203.53219664267
Illinois,3366240,27627,87091.0,95490,1143099,14918,2160743,14165,0,0,2021-03-07,12741080,8.971759065950453,0.16958868478967246,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,26420.366248387105
Illinois,3440673,74433,89403.0,95490,1184239,41140,2199508,38765,0,0,2021-03-08,12741080,9.294651630787971,0.1726312055178996,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,27004.563192445225
Illinois,3547607,106934,93347.0,95490,1237057,52818,2259354,59846,0,0,2021-03-09,12741080,9.709200475940815,0.17732829556050195,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,27843.84840217627
Illinois,3661217,113610,96540.0,95490,1294795,57738,2317866,58512,0,0,2021-03-10,12741080,10.16236457192012,0.1819206849026927,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,28735.5310538824
Illinois,3770136,108919,93448.0,95490,1357109,62314,2368679,50813,0,0,2021-03-11,12741080,10.651443990619319,0.18590880835847512,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,29590.395790623712
Illinois,3917907,147771,95895.0,95490,1428603,71494,2447269,78590,0,0,2021-03-12,12741080,11.212573816348378,0.192077045274027,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,30750.195430842596
Illinois,4012465,94558,96265.0,95490,1474513,45910,2497779,50510,0,0,2021-03-13,12741080,11.572904337779843,0.19604138738631263,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,31492.34601776302
Illinois,4089859,77394,103374.0,95490,1520713,46200,2533865,36086,0,0,2021-03-14,12741080,11.935510961394167,0.19887364336461275,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,32099.782749970964
Illinois,4175509,85650,104977.0,95490,1561614,40901,2581630,47765,0,0,2021-03-15,12741080,12.25652770408788,0.20262254063234827,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,32772.01775673647
Illinois,4284025,108516,105203.0,95490,1607153,45539,2646323,64693,0,0,2021-03-16,12741080,12.613946384450925,0.207700053684617,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,33623.71949630644
Illinois,4377112,93087,102271.0,95490,1647581,40428,2699518,53195,0,0,2021-03-17,12741080,12.931250725998112,0.21187513146452264,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,34354.324751119995
Illinois,4513199,136087,106152.0,95490,1694030,46449,2791127,91609,0,0,2021-03-18,12741080,13.295811658038408,0.21906518128761454,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,35422.42101925425
Illinois,4643690,130491,103683.0,95490,1742290,48260,2876124,84997,0,0,2021-03-19,12741080,13.67458645577926,0.22573627981301428,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,36446.59636388752
Illinois,4729758,86068,102470.0,95490,1772061,29771,2935565,59441,0,0,2021-03-20,12741080,13.90824796642043,0.23040158291133875,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,37122.11209724764
Illinois,4771615,41857,97394.0,95490,1788194,16133,2964562,28997,0,0,2021-03-21,12741080,14.034869885441422,0.23267744963535272,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,37450.632128516576
Illinois,4847203,75588,95956.0,95490,1814140,25946,3016367,51805,0,0,2021-03-22,12741080,14.238510393153483,0.23674343148304539,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,38043.894238165056
Illinois,4950909,103706,95269.0,95490,1845354,31214,3090238,73871,0,0,2021-03-23,12741080,14.483497474311442,0.24254129163304838,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,38857.84407601239
Illinois,5068378,117469,98752.0,95490,1877942,32588,3176967,86729,0,0,2021-03-24,12741080,14.739268570639224,0.2493483283991624,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,39779.81458400701
Illinois,5191465,123087,96895.0,95490,1919236,41294,3260251,83284,0,0,2021-03-25,12741080,15.063369824222123,0.255884979923209,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,40745.878685323376
Illinois,5322737,131272,97007.0,95490,1970907,51671,3341197,80946,0,0,2021-03-26,12741080,15.468916292810341,0.2622381305195478,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,41776.18380859394
Illinois,5426831,104094,99582.0,95490,2016412,45505,3399744,58547,0,0,2021-03-27,12741080,15.826068119814018,0.2668332668816144,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,42593.178914189375
Illinois,5474230,47399,100374.0,95490,2034441,18029,3430422,30678,0,0,2021-03-28,12741080,15.96757103793399,0.26924106904595213,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,42965.1960430356
Illinois,5558325,84095,101589.0,95490,2062318,27877,3488258,57836,0,0,2021-03-29,12741080,16.186367246732615,0.2737804016613976,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,43625.22643292405
Illinois,5687640,129315,105247.0,95490,2112573,50255,3568906,80648,0,0,2021-03-30,12741080,16.580800057765906,0.2801101633456504,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,44640.17179077441
Illinois,5797543,109903,104166.0,95490,2155232,42659,3640736,71830,0,0,2021-03-31,12741080,16.91561468886468,0.28574783299374934,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,45502.75957768101
Illinois,5938409,140866,106706.0,95490,2214416,59184,3726084,85348,0,0,2021-04-01,12741080,17.38012790124542,0.2924464802041899,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,46608.36444006317
Illinois,6075971,137562,107605.0,95490,2274409,59993,3807605,81521,0,0,2021-04-02,12741080,17.85099065385352,0.2988447604127751,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,47688.037434817146
Illinois,6172979,97008,106593.0,95490,2321255,46846,3861649,54044,0,0,2021-04-03,12741080,18.21866749129587,0.303086473046241,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,48449.41716086862
Illinois,6197161,24182,103276.0,95490,2334196,12941,3873647,11998,0,0,2021-04-04,12741080,18.320236589048967,0.30402815145968787,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,48639.21268840632
Illinois,6287972,90811,104235.0,95490,2378785,44589,3925957,52310,0,0,2021-04-05,12741080,18.67019907260609,0.3081337688798752,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,49351.95446539854
Illinois,6419124,131152,104498.0,95490,2446610,67825,3997507,71550,0,0,2021-04-06,12741080,19.202532281407855,0.31374946236896717,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,50381.31775328308
Illinois,6564044,144920,109500.0,95490,2521386,74776,4081893,84386,0,0,2021-04-07,12741080,19.78942130494432,0.3203726057759625,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,51518.74095445598
Illinois,6719194,155150,111541.0,95490,2611785,90399,4165972,84079,0,0,2021-04-08,12741080,20.498929447111234,0.32697165389433236,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,52736.45562228634
Illinois,6886366,167172,115771.0,95490,2719948,108163,4241229,75257,0,0,2021-04-09,12741080,21.347860620920674,0.3328782960314196,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,54048.52649853859
Illinois,7010351,123985,119625.0,95490,2792940,72992,4309988,68759,0,0,2021-04-10,12741080,21.920747691718443,0.3382749343069818,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,55021.63866799361
Illinois,7069909,59558,124678.0,95490,2827990,35050,4340311,30323,0,0,2021-04-11,12741080,22.195842110715887,0.34065487384115006,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,55489.08726732742
Illinois,7164908,94999,125277.0,95490,2887383,59393,4389283,48972,0,0,2021-04-12,12741080,22.661995686393933,0.3444985040514619,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,56234.69909929143
Illinois,7295167,130259,125149.0,95490,2960963,73580,4449705,60422,0,0,2021-04-13,12741080,23.23949775058315,0.3492408021925928,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,57257.05356217841
Illinois,7417246,122079,121886.0,95490,3024295,63332,4508779,59074,0,0,2021-04-14,12741080,23.736567072807016,0.35387730082536173,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,58215.20624625228
Illinois,7579821,162575,122947.0,95490,3110632,86337,4583964,75185,0,0,2021-04-15,12741080,24.414194087157444,0.35977829195013294,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,59491.19697859209
Illinois,7732825,153004,120923.0,95490,3195824,85192,4650816,66852,0,0,2021-04-16,12741080,25.08283442219969,0.36502525688560156,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,60692.06849026927
Illinois,7842467,109642,118874.0,95490,3255862,60038,4699041,48225,0,0,2021-04-17,12741080,25.55405036307754,0.3688102578431342,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,61552.6077852113
Illinois,7903224,60757,119045.0,95490,3290739,34877,4724026,24985,0,0,2021-04-18,12741080,25.82778696939349,0.3707712376030917,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,62029.46688977701
Illinois,7982234,79010,116761.0,95490,3340202,49463,4753005,28979,0,0,2021-04-19,12741080,26.2160036668791,0.37304569157402667,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,62649.58700518324
Illinois,8125220,142986,118579.0,95490,3420317,80115,4814152,61147,0,0,2021-04-20,12741080,26.844796516464854,0.3778448922697291,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,63771.830959384926
Illinois,8252172,126952,119275.0,95490,3491214,70897,4868178,54026,0,0,2021-04-21,12741080,27.401240711148507,0.382085192150116,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,64768.23000875906
Illinois,8381161,128989,114477.0,95490,3565548,74334,4921061,52883,0,0,2021-04-22,12741080,27.984660641013164,0.38623578220998533,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,65780.61671381076
Illinois,8504507,123346,110240.0,95490,3634449,68901,4973127,52066,0,0,2021-04-23,12741080,28.52543897377616,0.39032224897732376,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,66748.71360983528
Illinois,8591817,87310,107050.0,95490,3679859,45410,5013575,40448,0,0,2021-04-24,12741080,28.881845181099248,0.39349686211843893,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,67433.97733944061
