county_name,gender,gender_display,administered_count,allocated_doses,persons_fully_vaccinated,persons_fully_vaccinated_display,report_date,administered_count_pct,persons_fully_vaccinated_pct
Jasper,Female,Female,2806,0,1256,,2021-04-20,0.5560840269520412,0.5604640785363677
Jasper,Unknown,Unknown,4,0,2,,2021-04-20,0.0007927070947284,0.000892458723784
Jasper,Male,Male,2235,0,982,,2021-04-20,0.4429250891795481,0.4381972333779563
Henry,Unknown,Unknown,18,0,10,,2021-04-20,0.0005759631383591,0.0007159221076746
Henry,Other,Other,2,0,1,,2021-04-20,6.399590426212723e-05,7.15922107674685e-05
Henry,Female,Female,17701,0,7947,,2021-04-20,0.566395750671957,0.5689432989690721
Henry,Male,Male,13529,0,6008,,2021-04-20,0.4329002943811596,0.4301260022909507
Clay,Unknown,Unknown,4,0,2,,2021-04-20,0.0006717044500419,0.0006818956699624
Clay,Male,Male,2701,0,1330,,2021-04-20,0.453568429890848,0.4534606205250596
Clay,Female,Female,3250,0,1601,,2021-04-20,0.5457598656591099,0.5458574838049778
Logan,Female,Female,8999,0,4535,,2021-04-20,0.576711099718021,0.575507614213198
Logan,Unknown,Unknown,13,0,6,,2021-04-20,0.0008331197128941,0.0007614213197969
Logan,Male,Male,6592,0,3339,,2021-04-20,0.4224557805690848,0.4237309644670051
Cumberland,Male,Male,2069,0,990,,2021-04-20,0.4370511195606252,0.4359313077939233
Cumberland,Female,Female,2661,0,1279,,2021-04-20,0.5621039290240811,0.563188022897402
Cumberland,Unknown,Unknown,4,0,2,,2021-04-20,0.0008449514152936,0.0008806693086745
Gallatin,Female,Female,1450,0,720,,2021-04-20,0.5710909807010635,0.5705229793977813
Gallatin,Male,Male,1089,0,542,,2021-04-20,0.4289090192989366,0.4294770206022187
Perry,Male,Male,4401,0,2068,,2021-04-20,0.4256697939839443,0.4217825820925964
Perry,Female,Female,5921,0,2823,,2021-04-20,0.5726859464164813,0.575769936773404
Perry,Unknown,Unknown,17,0,12,,2021-04-20,0.0016442595995744,0.0024474811339995
Richland,Female,Female,4721,0,2286,,2021-04-20,0.5666106577052329,0.5678092399403875
Richland,Unknown,Unknown,10,0,5,,2021-04-20,0.0012001920307249,0.0012419274714356
Richland,Male,Male,3600,0,1734,,2021-04-20,0.4320691310609698,0.4307004470938897
Williamson,Male,Male,15930,0,7622,,2021-04-20,0.4272037330043712,0.4259052302190433
Williamson,Unknown,Unknown,82,0,53,,2021-04-20,0.002199039931347,0.0029615556548949
Williamson,Female,Female,21275,0,10219,,2021-04-20,0.570543591944005,0.5710214573088959
Kendall,Other,Other,1,0,1,,2021-04-20,1.2171076653440764e-05,3.125586047383885e-05
Kendall,Female,Female,46304,0,18502,,2021-04-20,0.5635695333609211,0.5782959304869663
Kendall,Male,Male,35647,0,13406,,2021-04-20,0.4338623694652029,0.4190160655122835
Kendall,Unknown,Unknown,204,0,82,,2021-04-20,0.0024828996373019,0.0025629805588547
St. Clair,Male,Male,69920,0,32094,,2021-04-20,0.4336204704583651,0.4334040053476658
St. Clair,Unknown,Unknown,106,0,53,,2021-04-20,0.000657376571347,0.0007157229476982
St. Clair,Female,Female,91218,0,41903,,2021-04-20,0.5657035479729855,0.5658667674980756
Monroe,Female,Female,13627,0,6300,,2021-04-20,0.5483260904554965,0.550410623798707
Monroe,Unknown,Unknown,22,0,14,,2021-04-20,0.000885240624497,0.0012231347195526
Monroe,Male,Male,11203,0,5132,,2021-04-20,0.4507886689200064,0.4483662414817403
Livingston,Male,Male,7888,0,3224,,2021-04-20,0.4324798508690169,0.4249934089111521
Livingston,Female,Female,10332,0,4357,,2021-04-20,0.5664784253522671,0.5743474822040601
Livingston,Unknown,Unknown,16,0,5,,2021-04-20,0.0008772410768134,0.0006591088847877
Macon,Male,Male,24288,0,11081,,2021-04-20,0.4221357063403782,0.4186248583301851
Macon,Female,Female,33220,0,15375,,2021-04-20,0.5773776418242491,0.5808462410275784
Macon,Unknown,Unknown,26,0,13,,2021-04-20,0.0004518909899888,0.0004911220249338
DuPage,Female,Female,385868,0,160059,,2021-04-20,0.5585797377540888,0.5706142180297537
DuPage,Male,Male,303124,0,119688,,2021-04-20,0.4388001192816465,0.4266906236296938
DuPage,Other,Other,23,0,9,,2021-04-20,3.329463435253517e-05,3.20852183399108e-05
DuPage,Unknown,Unknown,1760,0,734,,2021-04-20,0.0025477633243679,0.0026167278068327
Wabash,Unknown,Unknown,12,0,8,,2021-04-20,0.0019395506707612,0.0026041666666666
Wabash,Male,Male,2710,0,1350,,2021-04-20,0.4380151931469209,0.439453125
Wabash,Female,Female,3465,0,1714,,2021-04-20,0.5600452561823177,0.5579427083333334
LaSalle,Male,Male,25819,0,10088,,2021-04-20,0.4240130066346975,0.4099646442069329
LaSalle,Female,Female,34971,0,14487,,2021-04-20,0.574311896472443,0.5887349128296826
LaSalle,Other,Other,5,0,2,,2021-04-20,8.211259278722985e-05,8.127768521152518e-05
LaSalle,Unknown,Unknown,94,0,28,,2021-04-20,0.0015437167443999,0.0011378875929613
Christian,Female,Female,9372,0,4465,,2021-04-20,0.5877704609595484,0.5917042141531937
Christian,Unknown,Unknown,7,0,4,,2021-04-20,0.0004390090937597,0.0005300821627352
Christian,Male,Male,6566,0,3077,,2021-04-20,0.4117905299466917,0.407765703684071
Cook,Unknown,Unknown,6108,0,2695,,2021-04-20,0.0035993480159389,0.0038476419451507
Cook,Other,Other,44,0,18,,2021-04-20,2.5928505681289167e-05,2.56985361828251e-05
Cook,Female,Female,962027,0,403123,,2021-04-20,0.5669073303421266,0.5755372778682779
Cook,Male,Male,728671,0,294527,,2021-04-20,0.4293943218929695,0.4204951536843848
Stephenson,Female,Female,14145,0,6378,,2021-04-20,0.5799745787035139,0.578031538879826
Stephenson,Male,Male,10227,0,4649,,2021-04-20,0.4193283857476731,0.4213340583650535
Stephenson,Unknown,Unknown,13,0,5,,2021-04-20,0.0005330271843864,0.000453144825086
Stephenson,Other,Other,4,0,2,,2021-04-20,0.0001640083644265,0.0001812579300344
Whiteside,Female,Female,17663,0,7789,,2021-04-20,0.5679056009259855,0.5729733706046786
Whiteside,Unknown,Unknown,17,0,8,,2021-04-20,0.0005465886438171,0.0005884949242312
Whiteside,Male,Male,13421,0,5796,,2021-04-20,0.4315156581570317,0.4263645726055612
Mason,Female,Female,4674,0,2159,,2021-04-20,0.5644927536231884,0.5684570826750922
Mason,Unknown,Unknown,20,0,10,,2021-04-20,0.002415458937198,0.0026329647182727
Mason,Male,Male,3585,0,1628,,2021-04-20,0.4329710144927536,0.4286466561348078
Wayne,Unknown,Unknown,3,0,2,,2021-04-20,0.0003934942287513,0.0005329070077271
Wayne,Female,Female,4340,0,2133,,2021-04-20,0.5692549842602308,0.5683453237410072
Wayne,Male,Male,3281,0,1618,,2021-04-20,0.4303515215110178,0.4311217692512656
Ogle,Other,Other,7,0,0,,2021-04-20,0.0002419549963706,0.0
Ogle,Male,Male,12451,0,5180,,2021-04-20,0.4303688085444678,0.4205228121448287
Ogle,Female,Female,16358,0,7097,,2021-04-20,0.565414261518786,0.576148725442442
Ogle,Unknown,Unknown,115,0,41,,2021-04-20,0.0039749749403753,0.0033284624127293
Lawrence,Male,Male,2893,0,1476,,2021-04-20,0.4476249419774099,0.4486322188449848
Lawrence,Unknown,Unknown,17,0,8,,2021-04-20,0.0026303574191551,0.0024316109422492
Lawrence,Female,Female,3553,0,1806,,2021-04-20,0.5497447006034349,0.548936170212766
Madison,Unknown,Unknown,297,0,139,,2021-04-20,0.0017786561264822,0.0017969335780955
Madison,Female,Female,93353,0,43549,,2021-04-20,0.5590669541262426,0.5629831682912325
Madison,Male,Male,73318,0,33656,,2021-04-20,0.4390825248532758,0.4350906223336866
Rock Island,Male,Male,36147,0,15136,,2021-04-20,0.4344278056870899,0.4283086674778573
Rock Island,Unknown,Unknown,178,0,62,,2021-04-20,0.0021392688027305,0.0017544356093834
Rock Island,Female,Female,46869,0,20133,,2021-04-20,0.5632887051414561,0.5697105181244517
Rock Island,Other,Other,6,0,2,,2021-04-20,7.211018436170468e-05,5.659469707688389e-05
Montgomery,Female,Female,8938,0,4069,,2021-04-20,0.5773155923007364,0.5827843024921227
Montgomery,Unknown,Unknown,5,0,2,,2021-04-20,0.0003229556904792,0.0002864508736751
Montgomery,Male,Male,6537,0,2910,,2021-04-20,0.4222322697325927,0.4167860211973646
Hamilton,Male,Male,1286,0,660,,2021-04-20,0.4031347962382445,0.4071560764959901
Hamilton,Female,Female,1900,0,959,,2021-04-20,0.5956112852664577,0.5916101172115977
Hamilton,Unknown,Unknown,4,0,2,,2021-04-20,0.0012539184952978,0.001233806292412
Jefferson,Male,Male,7897,0,3599,,2021-04-20,0.4349047251899989,0.4323642479577126
Jefferson,Unknown,Unknown,41,0,20,,2021-04-20,0.0022579579248815,0.0024026910139356
Jefferson,Female,Female,10219,0,4704,,2021-04-20,0.5627822447406102,0.565112926477655
Jackson,Male,Male,15843,0,7764,,2021-04-20,0.4490009919229134,0.4495657209033005
Jackson,Female,Female,19213,0,9376,,2021-04-20,0.5445089981578575,0.5429067747539085
Jackson,Other,Other,3,0,1,,2021-04-20,8.502196400736857e-05,5.790387955993052e-05
Jackson,Unknown,Unknown,222,0,126,,2021-04-20,0.0062916253365452,0.0072958888245512
Lee,Female,Female,11108,0,4956,,2021-04-20,0.5635717909690512,0.5640150221918744
Lee,Unknown,Unknown,18,0,10,,2021-04-20,0.0009132420091324,0.0011380448389666
Lee,Other,Other,1,0,0,,2021-04-20,5.073566717402334e-05,0.0
Lee,Male,Male,8581,0,3819,,2021-04-20,0.4353627600202943,0.4346193240013656
McLean,Female,Female,61551,0,26707,,2021-04-20,0.564377406931964,0.5728657228657229
McLean,Unknown,Unknown,148,0,70,,2021-04-20,0.0013570511644966,0.0015015015015015
McLean,Male,Male,47353,0,19839,,2021-04-20,0.4341921877865395,0.4255469755469755
McLean,Other,Other,4,0,2,,2021-04-20,3.667705849990831e-05,4.29000429000429e-05
Moultrie,Female,Female,3888,0,1949,,2021-04-20,0.5809922295277944,0.5800595238095239
Moultrie,Unknown,Unknown,5,0,3,,2021-04-20,0.0007471607890017,0.0008928571428571
Moultrie,Male,Male,2799,0,1408,,2021-04-20,0.4182606096832038,0.419047619047619
Kankakee,Female,Female,28913,0,12977,,2021-04-20,0.5693440718350629,0.5756554140975025
Kankakee,Other,Other,2,0,0,,2021-04-20,3.938325817694898e-05,0.0
Kankakee,Male,Male,21832,0,9555,,2021-04-20,0.429907646259575,0.4238566295524109
Kankakee,Unknown,Unknown,36,0,11,,2021-04-20,0.000708898647185,0.0004879563500865
Bureau,Unknown,Unknown,22,0,8,,2021-04-20,0.0011390111312451,0.0009947774185525
Bureau,Female,Female,11242,0,4747,,2021-04-20,0.5820346880662698,0.5902760507336483
Bureau,Male,Male,8050,0,3286,,2021-04-20,0.4167745275692467,0.40860482467048
Effingham,Unknown,Unknown,81,0,36,,2021-04-20,0.0045931386447405,0.0045877405377851
Effingham,Female,Female,10161,0,4566,,2021-04-20,0.5761837255457897,0.5818784248757487
Effingham,Male,Male,7392,0,3245,,2021-04-20,0.4191664303941026,0.4135338345864661
Vermilion,Unknown,Unknown,15,0,4,,2021-04-20,0.0004364398149495,0.0002588326646822
Vermilion,Female,Female,19746,0,8939,,2021-04-20,0.5745293723995462,0.5784262973987317
Vermilion,Male,Male,14608,0,6511,,2021-04-20,0.4250341877855044,0.421314869936586
De Witt,Male,Male,3525,0,1604,,2021-04-20,0.4250060284543043,0.4264823185323052
De Witt,Female,Female,4766,0,2154,,2021-04-20,0.5746322642874367,0.5727200212709386
De Witt,Unknown,Unknown,3,0,3,,2021-04-20,0.0003617072582589,0.0007976601967561
Douglas,Unknown,Unknown,3,0,1,,2021-04-20,0.000312402374258,0.0002382086707956
Douglas,Female,Female,5546,0,2434,,2021-04-20,0.5775278558783713,0.5797999047165316
Douglas,Male,Male,4054,0,1763,,2021-04-20,0.4221597417473706,0.4199618866126727
Chicago,Female,Female,956463,0,387102,,2021-04-20,0.5477763657283188,0.555493053143951
Chicago,Unknown,Unknown,13425,0,5980,,2021-04-20,0.0076886379398917,0.0085813260014177
Chicago,Male,Male,775803,0,303584,,2021-04-20,0.4443104938310492,0.4356443600024108
Chicago,Other,Other,390,0,195,,2021-04-20,0.000223357079818,0.0002798258478723
Marion,Other,Other,2,0,1,,2021-04-20,0.0001124353496739,0.0001205836247437
Marion,Male,Male,7577,0,3522,,2021-04-20,0.4259613222397121,0.424695526347522
Marion,Female,Female,10186,0,4756,,2021-04-20,0.5726332358893637,0.5734957192813216
Marion,Unknown,Unknown,20,0,12,,2021-04-20,0.0011243534967393,0.0014470034969251
Winnebago,Unknown,Unknown,1276,0,527,,2021-04-20,0.0076507974577287,0.0073041260689387
Winnebago,Female,Female,93675,0,41204,,2021-04-20,0.5616680657153136,0.5710800959099666
Winnebago,Other,Other,100,0,37,,2021-04-20,0.0005995922772514,0.0005128134052196
Winnebago,Male,Male,71729,0,30383,,2021-04-20,0.4300815445497062,0.421102964615875
Grundy,Male,Male,13467,0,5527,,2021-04-20,0.4376665583360416,0.4269602162997296
Grundy,Other,Other,1,0,0,,2021-04-20,3.249918752031199e-05,0.0
Grundy,Female,Female,17194,0,7352,,2021-04-20,0.5587910302242444,0.5679412900733875
Grundy,Unknown,Unknown,107,0,66,,2021-04-20,0.0034774130646733,0.0050984936268829
Jo Daviess,Female,Female,6648,0,3235,,2021-04-20,0.5438926613760943,0.5439717504624181
Jo Daviess,Unknown,Unknown,65,0,13,,2021-04-20,0.0053178434099648,0.0021859761224146
Jo Daviess,Male,Male,5509,0,2698,,2021-04-20,0.450707682238403,0.4536741214057508
Lake,Unknown,Unknown,1972,0,914,,2021-04-20,0.0046911166142127,0.0053267128237405
Lake,Other,Other,13,0,4,,2021-04-20,3.0925210945621586e-05,2.331165349558244e-05
Lake,Female,Female,235233,0,97683,,2021-04-20,0.5595869343362617,0.5692880621022449
Lake,Male,Male,183145,0,72983,,2021-04-20,0.4356767506642973,0.4253386017670233
Franklin,Unknown,Unknown,29,0,16,,2021-04-20,0.0016349081068891,0.0019175455417066
Franklin,Female,Female,10119,0,4749,,2021-04-20,0.5704701770210847,0.5691514860977949
Franklin,Male,Male,7590,0,3579,,2021-04-20,0.4278949148720261,0.4289309683604985
Will,Male,Male,183564,0,70668,,2021-04-20,0.4348580038093072,0.4228451757666417
Will,Other,Other,7,0,2,,2021-04-20,1.6582805052543802e-05,1.1967090501121915e-05
Will,Unknown,Unknown,1077,0,414,,2021-04-20,0.0025513830059413,0.0024771877337322
Will,Female,Female,237448,0,96031,,2021-04-20,0.5625076991594887,0.5746058339566193
DeKalb,Male,Male,24553,0,9274,,2021-04-20,0.4300527209990717,0.4120495845736882
DeKalb,Female,Female,32358,0,13158,,2021-04-20,0.5667594976617099,0.5846181188074822
DeKalb,Unknown,Unknown,179,0,73,,2021-04-20,0.0031352354929676,0.0032434353756609
White,Female,Female,3837,0,1917,,2021-04-20,0.5789950203712086,0.5732655502392344
White,Unknown,Unknown,4,0,2,,2021-04-20,0.0006035913686434,0.0005980861244019
White,Male,Male,2786,0,1425,,2021-04-20,0.4204013882601479,0.4261363636363636
Kane,Female,Female,180337,0,73386,,2021-04-20,0.555828841074197,0.5680030959752322
Kane,Male,Male,141623,0,54736,,2021-04-20,0.4365058083446603,0.4236532507739938
Kane,Unknown,Unknown,2438,0,1058,,2021-04-20,0.0075143243734724,0.008188854489164
Kane,Other,Other,6,0,3,,2021-04-20,1.8493005020850866e-05,2.3219814241486067e-05
Carroll,Female,Female,3994,0,1869,,2021-04-20,0.556577480490524,0.5590786718516303
Carroll,Unknown,Unknown,10,0,3,,2021-04-20,0.0013935340022296,0.0008973975471133
Carroll,Male,Male,3172,0,1471,,2021-04-20,0.4420289855072464,0.4400239306012563
McHenry,Other,Other,1,0,0,,2021-04-20,5.418438947739156e-06,0.0
McHenry,Male,Male,79515,0,30542,,2021-04-20,0.430847172929479,0.4154865390632439
McHenry,Female,Female,104504,0,42756,,2021-04-20,0.5662485437945328,0.5816430641145982
McHenry,Unknown,Unknown,520,0,206,,2021-04-20,0.0028175882528243,0.0028023779401161
Edgar,Unknown,Unknown,13,0,7,,2021-04-20,0.0016464032421479,0.0018382352941176
Edgar,Female,Female,4540,0,2202,,2021-04-20,0.5749746707193516,0.5782563025210085
Edgar,Male,Male,3343,0,1599,,2021-04-20,0.4233789260385005,0.4199054621848739
Clark,Unknown,Unknown,3,0,1,,2021-04-20,0.0004057892601109,0.0003106554830692
Clark,Female,Female,4197,0,1860,,2021-04-20,0.5676991748951711,0.5778191985088537
Clark,Male,Male,3193,0,1358,,2021-04-20,0.431895035844718,0.421870146008077
Edwards,Male,Male,1121,0,572,,2021-04-20,0.4228592983779706,0.4230769230769231
Edwards,Female,Female,1526,0,778,,2021-04-20,0.5756318370426254,0.5754437869822485
Edwards,Unknown,Unknown,4,0,2,,2021-04-20,0.0015088645794039,0.0014792899408284
Boone,Other,Other,3,0,2,,2021-04-20,9.902624195411784e-05,0.0001597316508266
Boone,Female,Female,16816,0,6996,,2021-04-20,0.5550750949001485,0.5587413145914863
Boone,Unknown,Unknown,120,0,46,,2021-04-20,0.0039610496781647,0.003673827969012
Boone,Male,Male,13355,0,5477,,2021-04-20,0.4408318204324146,0.437425125788675
Pope,Male,Male,687,0,331,,2021-04-20,0.4415167095115681,0.4460916442048517
Pope,Female,Female,869,0,411,,2021-04-20,0.5584832904884319,0.5539083557951483
Johnson,Male,Male,2278,0,1095,,2021-04-20,0.4431044543863062,0.4409987917841321
Johnson,Unknown,Unknown,6,0,5,,2021-04-20,0.0011670881151526,0.0020136931131695
Johnson,Female,Female,2855,0,1383,,2021-04-20,0.5553394281268236,0.5569875151026984
Johnson,Other,Other,1,0,0,,2021-04-20,0.0001945146858587,0.0
Henderson,Male,Male,896,0,453,,2021-04-20,0.4110091743119266,0.4163602941176471
Henderson,Female,Female,1284,0,635,,2021-04-20,0.5889908256880734,0.5836397058823529
Shelby,Male,Male,3724,0,2047,,2021-04-20,0.4239526411657559,0.4300420168067227
Shelby,Female,Female,5057,0,2711,,2021-04-20,0.5757058287795993,0.5695378151260504
Shelby,Unknown,Unknown,3,0,2,,2021-04-20,0.0003415300546448,0.0004201680672268
Fayette,Male,Male,2997,0,1455,,2021-04-20,0.4136645962732919,0.4167860211973646
Fayette,Unknown,Unknown,8,0,4,,2021-04-20,0.0011042097998619,0.0011458034947006
Fayette,Female,Female,4240,0,2032,,2021-04-20,0.5852311939268461,0.5820681753079346
Pulaski,Male,Male,775,0,392,,2021-04-20,0.4202819956616052,0.4419391206313416
Pulaski,Female,Female,1068,0,495,,2021-04-20,0.579175704989154,0.5580608793686584
Pulaski,Unknown,Unknown,1,0,0,,2021-04-20,0.0005422993492407,0.0
Massac,Unknown,Unknown,3,0,1,,2021-04-20,0.0004787743376954,0.0003451846738004
Massac,Female,Female,3488,0,1612,,2021-04-20,0.5566549632939675,0.556437694166379
Massac,Male,Male,2775,0,1284,,2021-04-20,0.442866262368337,0.4432171211598205
Alexander,Male,Male,548,0,246,,2021-04-20,0.3988355167394469,0.3961352657004831
Alexander,Female,Female,826,0,375,,2021-04-20,0.6011644832605532,0.6038647342995169
Illinois,Unknown,Unknown,35748,0,15725,,2021-04-19,0.0043585394966733,0.0046031849649001
Illinois,Other,Other,709,0,316,,2021-04-19,8.644412283600123e-05,9.250279484314482e-05
Illinois,Female,Female,4582802,0,1933877,,2021-04-19,0.5587535952342343,0.566104517034419
Illinois,Male,Male,3582571,0,1466195,,2021-04-19,0.4368014211462563,0.4291997952058377
Adams,Unknown,Unknown,73,0,42,,2021-04-19,0.0017371026080335,0.0018901039557175
Adams,Male,Male,18668,0,9901,,2021-04-19,0.4442223491338283,0.4455695063228477
Adams,Female,Female,23281,0,12277,,2021-04-19,0.5539929564058633,0.5524953872462985
Adams,Other,Other,1,0,0,,2021-04-19,2.379592613744527e-05,0.0
Champaign,Unknown,Unknown,70,0,28,,2021-04-19,0.0004805118137261,0.0004433325944456
Champaign,Female,Female,79545,0,34782,,2021-04-19,0.5460330317549664,0.5507140821431964
Champaign,Male,Male,66048,0,28341,,2021-04-19,0.4533834896140803,0.4487317521137465
Champaign,Other,Other,14,0,6,,2021-04-19,9.610236274523264e-05,9.499984166693056e-05
Cass,Male,Male,3586,0,1698,,2021-04-19,0.4486425622419617,0.4486129458388375
Cass,Other,Other,2,0,1,,2021-04-19,0.0002502189415738,0.0002642007926023
Cass,Female,Female,4377,0,2072,,2021-04-19,0.5476041536344302,0.5474240422721268
Cass,Unknown,Unknown,28,0,14,,2021-04-19,0.0035030651820342,0.0036988110964332
Putnam,Unknown,Unknown,5,0,2,,2021-04-19,0.0013550135501355,0.0012247397428046
Putnam,Female,Female,2083,0,931,,2021-04-19,0.5644986449864499,0.5701163502755664
Putnam,Male,Male,1601,0,699,,2021-04-19,0.4338753387533875,0.4280465401102266
Jersey,Female,Female,7786,0,3691,,2021-04-19,0.5646529842628182,0.5695987654320988
Jersey,Unknown,Unknown,9,0,5,,2021-04-19,0.0006526941765175,0.0007716049382716
Jersey,Other,Other,3,0,1,,2021-04-19,0.0002175647255058,0.0001543209876543
Jersey,Male,Male,5991,0,2783,,2021-04-19,0.4344767568351584,0.4294753086419753
Peoria,Unknown,Unknown,83,0,40,,2021-04-19,0.0006954102920723,0.0007683589773142
Peoria,Other,Other,5,0,2,,2021-04-19,4.189218626941703e-05,3.841794886571006e-05
Peoria,Female,Female,66728,0,29447,,2021-04-19,0.5590763610771319,0.565646670124282
Peoria,Male,Male,52537,0,22569,,2021-04-19,0.4401779580072725,0.4335273439751052
Greene,Female,Female,3545,0,1687,,2021-04-19,0.5704859993562923,0.5720583248558834
Greene,Male,Male,2669,0,1262,,2021-04-19,0.4295140006437077,0.4279416751441166
Calhoun,Male,Male,1208,0,594,,2021-04-19,0.4407150674936154,0.4370860927152318
Calhoun,Female,Female,1533,0,765,,2021-04-19,0.5592849325063846,0.5629139072847682
Morgan,Unknown,Unknown,18,0,7,,2021-04-19,0.0008357321942613,0.0006899270648531
Morgan,Female,Female,12391,0,5847,,2021-04-19,0.5753087566162132,0.5762862211709048
Morgan,Male,Male,9129,0,4292,,2021-04-19,0.4238555111895254,0.423023851764242
Schuyler,Male,Male,1907,0,900,,2021-04-19,0.4554573680439455,0.4504504504504504
Schuyler,Female,Female,2274,0,1095,,2021-04-19,0.5431096250298543,0.5480480480480481
Schuyler,Unknown,Unknown,6,0,3,,2021-04-19,0.0014330069262001,0.0015015015015015
Ford,Male,Male,3380,0,1435,,2021-04-19,0.4210264075734928,0.4194679918152587
Ford,Female,Female,4622,0,1974,,2021-04-19,0.575734927752865,0.5770242619117217
Ford,Other,Other,2,0,1,,2021-04-19,0.0002491280518186,0.0002923121894182
Ford,Unknown,Unknown,24,0,11,,2021-04-19,0.0029895366218236,0.0032154340836012
Knox,Unknown,Unknown,26,0,9,,2021-04-19,0.0008051280463258,0.0006438689369008
Knox,Female,Female,18470,0,8124,,2021-04-19,0.5719505775245409,0.5811990270424954
Knox,Male,Male,13796,0,5845,,2021-04-19,0.427213327965813,0.4181571040206038
Sangamon,Unknown,Unknown,90,0,40,,2021-04-19,0.0006200952190658,0.0006073765886693
Sangamon,Other,Other,5,0,1,,2021-04-19,3.4449734392547834e-05,1.5184414716734745e-05
Sangamon,Female,Female,82629,0,37835,,2021-04-19,0.569309420624367,0.574502330807659
Sangamon,Male,Male,62415,0,27981,,2021-04-19,0.4300360344221746,0.4248751081889548
Hancock,Female,Female,4866,0,2395,,2021-04-19,0.5453322873473048,0.5437003405221339
Hancock,Other,Other,1,0,0,,2021-04-19,0.0001120699316373,0.0
Hancock,Male,Male,4054,0,2008,,2021-04-19,0.4543315028577832,0.4558456299659478
Hancock,Unknown,Unknown,2,0,2,,2021-04-19,0.0002241398632746,0.0004540295119182
Pike,Female,Female,4121,0,2080,,2021-04-19,0.5601467989669703,0.558239398819109
Pike,Unknown,Unknown,10,0,6,,2021-04-19,0.0013592496941688,0.001610305958132
Pike,Other,Other,2,0,1,,2021-04-19,0.0002718499388337,0.0002683843263553
Pike,Male,Male,3224,0,1639,,2021-04-19,0.4382221014000272,0.4398819108964036
Piatt,Unknown,Unknown,3,0,2,,2021-04-19,0.0002913752913752,0.000424178154825
Piatt,Female,Female,5854,0,2679,,2021-04-19,0.5685703185703186,0.568186638388123
Piatt,Male,Male,4439,0,2034,,2021-04-19,0.4311383061383061,0.4313891834570519
Clinton,Unknown,Unknown,11,0,7,,2021-04-19,0.0004651752865056,0.0006372906045156
Clinton,Female,Female,13387,0,6267,,2021-04-19,0.5661183236774221,0.5705571740713765
Clinton,Male,Male,10248,0,4710,,2021-04-19,0.4333742123736626,0.4288055353241078
Crawford,Other,Other,11,0,5,,2021-04-19,0.0010631100802164,0.0009908838684106
Crawford,Male,Male,4590,0,2300,,2021-04-19,0.4436068425630617,0.4558065794688862
Crawford,Female,Female,5595,0,2678,,2021-04-19,0.5407364453464772,0.5307173999207293
Crawford,Unknown,Unknown,151,0,63,,2021-04-19,0.0145936020102445,0.0124851367419738
Brown,Male,Male,1167,0,558,,2021-04-19,0.4359357489727307,0.4322230828814872
Brown,Unknown,Unknown,2,0,1,,2021-04-19,0.000747104968248,0.0007745933384972
Brown,Female,Female,1508,0,732,,2021-04-19,0.5633171460590213,0.5670023237800155
Marshall,Female,Female,4089,0,1894,,2021-04-19,0.5760777683854607,0.5756838905775076
Marshall,Male,Male,2994,0,1388,,2021-04-19,0.4218089602704987,0.4218844984802432
Marshall,Unknown,Unknown,15,0,8,,2021-04-19,0.0021132713440405,0.0024316109422492
Woodford,Other,Other,4,0,2,,2021-04-19,0.0001662303120974,0.0001847404396822
Woodford,Male,Male,10429,0,4680,,2021-04-19,0.4334039812159747,0.4322926288564567
Woodford,Female,Female,13425,0,6042,,2021-04-19,0.5579104849769355,0.5581008682800666
Woodford,Unknown,Unknown,203,0,100,,2021-04-19,0.0084361883389436,0.0092370219841123
Tazewell,Female,Female,48369,0,21846,,2021-04-19,0.5716970427629247,0.5785793739075162
Tazewell,Other,Other,2,0,1,,2021-04-19,2.3638985414746e-05,2.6484453625721705e-05
Tazewell,Unknown,Unknown,119,0,56,,2021-04-19,0.0014065196321773,0.0014831294030404
Tazewell,Male,Male,36114,0,15853,,2021-04-19,0.4268491596340685,0.4198580433285661
Warren,Male,Male,4116,0,1820,,2021-04-19,0.4409212640599892,0.4332301832896929
Warren,Female,Female,5219,0,2381,,2021-04-19,0.5590787359400107,0.566769816710307
Menard,Other,Other,2,0,1,,2021-04-19,0.0002536461636017,0.0002724795640326
Menard,Female,Female,4595,0,2139,,2021-04-19,0.5827520608750792,0.5828337874659401
Menard,Unknown,Unknown,1,0,1,,2021-04-19,0.0001268230818008,0.0002724795640326
Menard,Male,Male,3287,0,1529,,2021-04-19,0.416867469879518,0.4166212534059945
Fulton,Male,Male,9537,0,4291,,2021-04-19,0.4320076100742888,0.4233843117908238
Fulton,Unknown,Unknown,13,0,8,,2021-04-19,0.0005888747961587,0.0007893438579181
Fulton,Female,Female,12526,0,5836,,2021-04-19,0.5674035151295524,0.575826344351258
Bond,Female,Female,4850,0,2243,,2021-04-19,0.5594647594878303,0.5631433592769269
Bond,Unknown,Unknown,19,0,9,,2021-04-19,0.0021917176144884,0.0022596033140848
Bond,Other,Other,2,0,1,,2021-04-19,0.0002307071173145,0.0002510670348983
Bond,Male,Male,3798,0,1730,,2021-04-19,0.4381128157803668,0.4343459703740899
Union,Male,Male,4887,0,2250,,2021-04-19,0.4525838118170031,0.4480286738351254
Union,Unknown,Unknown,11,0,7,,2021-04-19,0.001018707167994,0.0013938669852648
Union,Female,Female,5900,0,2765,,2021-04-19,0.5463974810150027,0.5505774591796098
