county_name,age_group,administered_count,administered_count_display,persons_fully_vaccinated,persons_fully_vaccinated_display,population_administered,population_fully_vaccinated,report_date,total_administered_population,total_population_fully_vaccinated,sort_administered_population,sort_population_fully_vaccinated,administered_count_pct,persons_fully_vaccinated_pct
Livingston,16-64,16121,16121,8139,8139,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5961026475373465,0.6036042717294572
Livingston,65+,10543,10543,5217,5217,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.3898461766010945,0.3869029961435776
Macon,16-64,46614,46614,23647,23647,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.598513154346905,0.6032705750293382
Macon,65+,29743,29743,14949,14949,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.3818933528497875,0.3813714985458442
DuPage,16-64,756383,756383,369509,369509,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.6952643930041814,0.6932587621458041
DuPage,65+,258908,258908,127930,127930,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.23798725442524038,0.24001741078380423
Wabash,16-64,3756,3756,1972,1972,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5270099621158973,0.5365986394557823
Wabash,65+,3309,3309,1676,1676,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.4642907254104111,0.4560544217687075
LaSalle,16-64,60958,60958,29450,29450,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.6343778293492627,0.6342471948829497
LaSalle,65+,32858,32858,16094,16094,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.3419466963607414,0.34660693903043094
Christian,16-64,12100,12100,6103,6103,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.56026299949067,0.555221979621543
Christian,65+,9273,9273,4810,4810,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.429365189609668,0.43759097525473073
Cook,16-64,1891841,1891841,926398,926398,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.7063230183584749,0.7079728120734692
Cook,65+,678689,678689,336369,336369,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.25339003806699134,0.2570602557694865
Stephenson,16-64,18717,18717,9755,9755,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5468649564658447,0.5580025168744995
Stephenson,65+,14815,14815,7437,7437,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.43285806112312275,0.42540899210616634
Whiteside,16-64,27726,27726,14283,14283,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.6098988121425429,0.6185526828634533
Whiteside,65+,16624,16624,8361,8361,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.3656841179058513,0.36208912563336365
Mason,16-64,6085,6085,3160,3160,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.574815794445494,0.5820593111070179
Mason,65+,4354,4354,2206,2206,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.411297940676365,0.4063363418677473
Wayne,16-64,4670,4670,2379,2379,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5217877094972067,0.5235475352112676
Wayne,65+,4216,4216,2143,2143,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.47106145251396647,0.47161091549295775
Ogle,16-64,27215,27215,13689,13689,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.6385200131387546,0.6426458851697103
Ogle,65+,14257,14257,7135,7135,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.3344986157383511,0.3349607999624431
Lawrence,16-64,5706,5706,2924,2924,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.6022163588390501,0.6052577106189195
Lawrence,65+,3719,3719,1884,1884,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.3925065963060686,0.3899813703167046
Madison,16-64,142717,142717,73324,73324,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.6528204705968456,0.6578326440164001
Madison,65+,69578,69578,35571,35571,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.31826581768946466,0.31912832060863244
Rock Island,16-64,70000,70000,33276,33276,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.6217469312347894,0.6169534262830021
Rock Island,65+,39899,39899,19708,19708,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.35438686870481234,0.3653960249184218
Montgomery,16-64,13240,13240,6438,6438,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.6023383831490833,0.5972724742554968
Montgomery,65+,8462,8462,4237,4237,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.3849688367226241,0.39307913535578437
Hamilton,16-64,1907,1907,1013,1013,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5104389721627409,0.5178936605316974
Hamilton,65+,1805,1805,933,933,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.48313704496788007,0.47699386503067487
Jefferson,16-64,13701,13701,6729,6729,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5779549481144014,0.5781424521006959
Jefferson,65+,9740,9740,4804,4804,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.41086644731291655,0.41275023627459406
Jackson,16-64,27730,27730,14690,14690,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.6639530707530229,0.6756197396863358
Jackson,65+,12979,12979,6605,6605,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.31076260026337843,0.3037759278848365
Lee,16-64,19684,19684,10157,10157,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.6433100202627623,0.6514655891219293
Lee,65+,10284,10284,5168,5168,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.33610039871887054,0.33147328587005326
McLean,16-64,118374,118374,59021,59021,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.7205975455342359,0.7250558954325447
McLean,65+,39577,39577,19666,19666,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.24092359014317716,0.24159111569740302
Moultrie,16-64,4446,4446,2492,2492,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5287192293970746,0.550961751050188
Moultrie,65+,3860,3860,1988,1988,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.459031989535022,0.43953128454565554
Kankakee,16-64,49091,49091,24962,24962,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.6435378786885676,0.647170153742449
Kankakee,65+,25631,25631,12993,12993,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.3359988464009019,0.3368592984366493
Bureau,16-64,16060,16060,7854,7854,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5855330319381654,0.5884468419869634
Bureau,65+,10790,10790,5268,5268,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.39339361236692433,0.3946954371768937
Effingham,16-64,13269,13269,6810,6810,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5808527403256872,0.5888965755793844
Effingham,65+,9372,9372,4678,4678,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.4102609000175101,0.4045313040470426
Vermilion,16-64,24892,24892,13683,13683,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5591571759103264,0.5737106918238993
